"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4841","0","97.2","51.9","-1.0","160","0.0"
"","Haryana","5178","0","101.7","77.2","0.0","149","0.0"
"","Rajasthan","11276","0","212.7","56.7","-1.9","335","0.0"
"","Delhi","3819","0","62.0","51.1","-0.9","139","0.0"
"","UP","13308","0","234.2","104.5","0.4","432","0.0"
"","Uttarakhand","1796","0","32.7","19.1","-0.7","132","0.0"
"","HP","1550","0","27.6","20.1","-0.4","112","0.0"
"","J&K(UT) and Ladakh(UT)","2306","576","47.7","41.2","-2.4","201","5.7"
"","Chandigarh","215","0","3.4","3.2","0.2","33","0.0"
"WR","Chhattisgarh","3339","0","74.2","19.9","-1.1","264","0.0"
"","Gujarat","14483","0","299.5","79.5","0.1","610","0.0"
"","MP","12140","0","220.9","116.6","-4.3","419","0.0"
"","Maharashtra","20327","0","422.9","138.3","-5.8","316","0.0"
"","Goa","537","0","11.4","11.0","0.1","28","0.0"
"","DD","287","0","6.6","6.0","0.6","50","0.0"
"","DNH","772","0","18.2","18.2","0.0","33","0.0"
"","Essar steel","313","0","6.2","6.4","-0.2","295","0.0"
"SR","Andhra Pradesh","7569","0","154.2","71.2","0.0","321","0.0"
"","Telangana","9328","0","199.6","95.1","1.9","480","0.0"
"","Karnataka","9893","0","178.7","27.6","0.5","456","0.0"
"","Kerala","3243","0","63.4","51.0","1.0","201","0.0"
"","Tamil Nadu","10657","0","223.8","111.5","-2.0","521","0.0"
"","Pondy","304","0","6.1","6.5","-0.4","21","0.0"
"ER","Bihar","3731","0","63.9","63.4","-0.6","240","0.0"
"","DVC","3006","0","61.6","-26.9","-0.1","318","0.0"
"","Jharkhand","1101","0","21.8","18.1","-2.3","31","0.0"
"","Odisha","3892","0","75.8","18.7","0.1","220","0.0"
"","West Bengal","5643","0","108.3","18.7","4.8","440","0.0"
"","Sikkim","100","0","1.6","1.3","0.3","30","0.0"
"NER","Arunachal Pradesh","110","2","2.0","1.7","0.1","26","0.0"
"","Assam","1192","12","19.7","16.5","-0.1","104","0.3"
"","Manipur","186","3","2.5","2.9","-0.5","27","0.0"
"","Meghalaya","332","0","6.0","2.3","0.9","80","0.0"
"","Mizoram","99","2","1.7","0.8","0.3","21","0.0"
"","Nagaland","118","1","2.1","2.2","-0.4","12","0.0"
"","Tripura","213","1","3.4","1.6","-0.2","62","0.0"
