"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5438","0","113.6","48.9","2.3","364"
"","Haryana","7121","0","135.0","63.9","0.8","437"
"","Rajasthan","9851","0","214.9","66.3","1.8","281"
"","Delhi","4011","0","79.9","73.1","-2.2","28"
"","UP","12651","1910","271.1","130.0","-1.0","390"
"","Uttarakhand","1778","0","35.3","18.5","4.3","262"
"","HP","1296","0","24.5","16.2","0.5","83"
"","J&K","1921","480","37.6","27.4","0.7","249"
"","Chandigarh","213","0","4.1","4.1","0.3","20"
"WR","Chhattisgarh","3676","96","87.0","35.7","1.5","236"
"","Gujarat","13824","0","309.2","62.2","-0.5","480"
"","MP","9919","0","226.0","127.8","-1.8","127"
"","Maharashtra","21054","334","457.3","138.5","-1.8","296"
"","Goa","431","0","9.0","8.5","0.2","36"
"","DD","291","0","6.6","6.6","0.0","31"
"","DNH","708","0","16.5","16.6","0.0","63"
"","Essar steel","138","0","2.2","1.8","0.4","87"
"SR","Andhra Pradesh","6770","0","152.8","19.5","-0.1","366"
"","Telangana","6701","0","149.7","103.3","0.2","235"
"","Karnataka","7292","1500","167.1","28.3","3.8","718"
"","Kerala","3367","0","65.0","40.7","3.1","298"
"","Tamil Nadu","11629","0","261.4","124.4","3.5","759"
"","Pondy","267","0","5.8","5.9","-0.1","25"
"ER","Bihar","3374","150","67.3","68.2","-0.9","150"
"","DVC","2434","0","56.5","-20.9","-0.5","165"
"","Jharkhand","1048","0","23.4","12.3","-1.3","50"
"","Odisha","3367","0","67.0","14.7","3.2","210"
"","West Bengal","7108","0","141.7","40.5","3.4","100"
"","Sikkim","78","0","1.2","0.8","0.4","30"
"NER","Arunachal Pradesh","107","6","1.9","1.9","0.1","34"
"","Assam","1301","57","23.8","18.0","0.3","205"
"","Manipur","143","4","2.2","2.2","0.0","31"
"","Meghalaya","287","0","4.4","2.7","-0.5","75"
"","Mizoram","81","0","1.2","1.3","-0.1","16"
"","Nagaland","101","1","1.8","1.7","0.0","17"
"","Tripura","252","1","4.0","1.9","0.0","19"
