"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4724","0","85.9","37.1","0.2","143"
"","Haryana","5749","0","105.0","42.9","-1.3","597"
"","Rajasthan","10090","0","207.7","73.3","0.9","286"
"","Delhi","3834","0","63.1","44.7","-1.4","261"
"","UP","10397","3005","236.6","80.2","-2.1","183"
"","Uttarakhand","1774","0","35.1","24.7","0.6","147"
"","HP","1259","0","23.2","19.8","-0.6","36"
"","J&K","1976","349","42.6","35.8","2.4","236"
"","Chandigarh","207","0","3.5","3.6","0.3","24"
"WR","Chhattisgarh","3060","143","65.9","20.0","1.3","417"
"","Gujarat","11974","0","250.0","50.4","-1.3","336"
"","MP","9451","0","179.8","85.2","0.8","414"
"","Maharashtra","17698","138","359.6","104.6","-0.5","655"
"","Goa","350","0","6.5","6.9","-1.0","70"
"","DD","239","0","5.3","5.6","-0.4","22"
"","DNH","648","0","15.1","15.1","-0.5","29"
"","Essar steel","372","0","7.4","7.9","-0.5","80"
"SR","Andhra Pradesh","5690","0","127.6","13.3","2.0","397"
"","Telangana","5844","135","123.4","67.4","3.4","481"
"","Karnataka","8279","400","174.0","26.6","3.8","393"
"","Kerala","2985","125","55.0","38.7","3.4","263"
"","Tamil Nadu","10311","797","224.5","75.9","4.7","376"
"","Pondy","229","0","4.7","4.7","0.0","26"
"ER","Bihar","2734","100","56.2","54.3","-1.3","245"
"","DVC","2467","0","56.6","-26.0","-1.1","415"
"","Jharkhand","977","0","20.9","13.3","0.7","205"
"","Odisha","3347","0","62.6","16.5","2.0","485"
"","West Bengal","5846","0","106.6","14.9","0.3","378"
"","Sikkim","109","0","1.4","1.1","0.3","30"
"NER","Arunachal Pradesh","107","4","1.6","1.5","0.1","36"
"","Assam","1156","75","20.3","13.0","1.8","154"
"","Manipur","132","4","2.3","2.3","-0.1","36"
"","Meghalaya","248","0","5.2","5.3","-1.1","27"
"","Mizoram","78","1","1.2","1.1","0.1","27"
"","Nagaland","112","4","2.3","1.7","0.3","27"
"","Tripura","199","0","2.6","0.6","-0.2","24"
