"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7565","0","164.7","117.3","0.8","242","0.0"
"","Haryana","7325","0","162.2","112.0","-0.3","337","0.0"
"","Rajasthan","9561","0","201.9","64.4","2.7","340","0.0"
"","Delhi","5819","0","118.6","99.3","0.3","191","0.1"
"","UP","17811","825","383.0","155.9","2.3","352","1.5"
"","Uttarakhand","1935","75","42.2","17.4","2.3","200","0.0"
"","HP","1261","6","26.6","4.3","3.5","371","0.0"
"","J&K","2007","502","38.2","13.6","1.5","216","9.0"
"","Chandigarh","314","0","5.9","6.3","-0.4","28","0.0"
"WR","Chhattisgarh","3165","0","73.5","8.4","-2.0","43","0.0"
"","Gujarat","14822","0","314.9","103.6","1.3","638","0.0"
"","MP","7175","0","156.4","82.0","-0.5","596","0.0"
"","Maharashtra","14733","0","384.7","104.8","4.5","591","0.0"
"","Goa","442","0","8.9","9.5","-1.0","44","0.0"
"","DD","320","0","7.1","6.7","0.5","66","0.0"
"","DNH","749","0","17.1","17.5","-0.4","20","0.0"
"","Essar steel","356","0","6.8","6.1","0.7","190","0.0"
"SR","Andhra Pradesh","6988","0","154.9","50.2","5.3","709","0.0"
"","Telangana","5628","0","119.6","61.9","-1.3","397","0.0"
"","Karnataka","7670","0","157.7","67.4","2.7","546","0.0"
"","Kerala","3386","0","63.1","48.7","1.6","268","0.0"
"","Tamil Nadu","13751","0","321.0","122.1","0.9","831","0.0"
"","Pondy","365","0","7.8","7.9","-0.1","46","0.0"
"ER","Bihar","4022","0","80.7","77.9","-0.7","230","0.0"
"","DVC","2921","0","66.6","-38.9","0.0","200","0.0"
"","Jharkhand","1116","0","24.0","15.8","-0.7","100","0.0"
"","Odisha","3951","0","76.1","16.8","0.7","350","0.0"
"","West Bengal","7986","0","138.9","39.2","2.9","350","0.0"
"","Sikkim","65","0","1.0","1.5","-0.5","0","0.0"
"NER","Arunachal Pradesh","101","2","1.6","3.0","-1.4","27","0.0"
"","Assam","1219","209","24.2","19.1","-0.2","113","2.3"
"","Manipur","133","3","1.7","2.4","-0.6","28","0.0"
"","Meghalaya","254","0","2.5","0.5","-1.1","26","0.0"
"","Mizoram","67","2","1.0","1.2","-0.3","14","0.0"
"","Nagaland","113","0","2.1","2.4","-0.6","21","0.0"
"","Tripura","222","2","4.2","2.8","-0.9","40","0.2"
