"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5817","0","114.0","54.3","-1.0","95","0.0"
"","Haryana","6102","0","121.6","102.8","1.3","210","0.0"
"","Rajasthan","12382","0","225.4","62.8","-0.3","438","0.0"
"","Delhi","3696","0","65.0","53.8","-0.4","189","0.0"
"","UP","13681","0","249.4","100.4","1.0","1056","0.0"
"","Uttarakhand","1940","0","36.1","19.2","0.5","112","0.0"
"","HP","1716","0","30.4","22.2","0.5","115","0.0"
"","J&K","2230","557","45.9","38.8","-0.5","201","10.8"
"","Chandigarh","218","0","3.6","3.4","0.2","30","0.0"
"WR","Chhattisgarh","3492","0","72.8","20.9","0.3","291","0.0"
"","Gujarat","15766","0","331.9","99.7","-3.2","511","0.0"
"","MP","13564","0","253.3","142.8","-2.3","419","0.0"
"","Maharashtra","21043","0","441.9","132.0","-5.5","602","0.0"
"","Goa","541","0","12.5","11.8","0.1","32","0.0"
"","DD","331","0","7.4","6.8","0.6","46","0.0"
"","DNH","794","0","18.7","18.8","-0.1","45","0.0"
"","Essar steel","320","0","6.4","6.3","0.1","295","0.0"
"SR","Andhra Pradesh","7306","0","156.0","76.7","-0.1","342","0.0"
"","Telangana","8888","5","181.5","79.0","0.8","473","0.0"
"","Karnataka","9840","39","179.9","35.1","-1.2","380","0.0"
"","Kerala","3548","0","68.7","54.5","1.3","211","0.0"
"","Tamil Nadu","12516","0","257.7","148.6","-1.6","462","0.0"
"","Pondy","336","0","6.6","7.2","-0.7","35","0.0"
"ER","Bihar","3996","0","67.6","66.2","0.0","200","0.0"
"","DVC","2962","0","61.6","-32.9","0.2","240","0.0"
"","Jharkhand","1176","0","23.8","16.1","-0.3","31","0.0"
"","Odisha","4103","0","75.8","8.5","1.4","300","0.0"
"","West Bengal","6350","0","110.8","24.3","0.7","430","0.0"
"","Sikkim","107","0","1.7","1.5","0.2","30","0.0"
"NER","Arunachal Pradesh","113","1","2.2","2.1","0.0","74","0.0"
"","Assam","1345","35","22.6","17.5","0.2","91","0.3"
"","Manipur","156","1","2.4","2.8","-0.4","31","0.0"
"","Meghalaya","360","0","6.0","3.1","0.3","34","0.0"
"","Mizoram","104","1","1.8","1.0","0.5","16","0.0"
"","Nagaland","118","1","2.2","2.2","-0.2","16","0.0"
"","Tripura","319","1","3.9","1.6","-0.1","29","0.0"
