"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11766","0","268.7","136.6","-1.0","109","0.0"
"","Haryana","9783","305","213.5","138.2","2.2","362","0.7"
"","Rajasthan","10013","0","219.9","57.5","-1.6","268","0.0"
"","Delhi","6750","0","136.3","106.7","-0.7","187","0.1"
"","UP","19193","0","431.6","193.9","0.4","350","1.8"
"","Uttarakhand","2103","0","45.2","19.6","2.2","300","1.6"
"","HP","1423","0","28.8","7.8","2.4","428","0.0"
"","J&K","2048","512","43.5","20.0","-1.8","174","10.3"
"","Chandigarh","341","0","6.6","6.3","0.3","74","0.0"
"WR","Chhattisgarh","3702","0","87.9","20.6","0.2","424","0.0"
"","Gujarat","14497","0","325.4","91.5","13.7","532","0.0"
"","MP","7436","0","170.0","70.0","-0.5","492","0.0"
"","Maharashtra","17970","0","400.1","97.8","-2.8","543","0.0"
"","Goa","414","0","9.0","8.2","0.1","36","0.0"
"","DD","309","0","6.9","6.4","0.6","21","0.0"
"","DNH","731","0","16.9","16.7","0.2","59","0.0"
"","Essar steel","525","0","11.2","10.8","0.4","359","0.0"
"SR","Andhra Pradesh","7958","0","178.0","16.4","0.9","441","0.0"
"","Telangana","7152","0","148.7","56.9","0.8","475","0.0"
"","Karnataka","8630","0","173.7","45.8","-2.3","485","0.0"
"","Kerala","3220","0","63.5","38.1","0.9","240","0.0"
"","Tamil Nadu","14666","0","320.8","115.4","2.1","546","0.0"
"","Pondy","372","0","7.9","8.0","-0.1","48","0.0"
"ER","Bihar","4468","0","87.4","86.4","-1.4","40","0.0"
"","DVC","2815","0","63.5","-44.5","-0.2","200","0.0"
"","Jharkhand","918","0","19.8","16.4","-1.3","150","0.0"
"","Odisha","4619","0","90.2","49.3","3.8","350","0.0"
"","West Bengal","7509","0","146.7","38.2","1.4","300","0.0"
"","Sikkim","85","0","1.1","1.3","-0.2","10","0.0"
"NER","Arunachal Pradesh","125","4","2.1","2.4","-0.4","15","0.0"
"","Assam","1694","84","30.5","22.8","1.5","176","1.1"
"","Manipur","155","6","2.2","2.6","-0.4","13","0.0"
"","Meghalaya","301","0","5.4","-0.7","0.4","140","0.0"
"","Mizoram","91","5","1.6","1.0","-0.1","9","0.0"
"","Nagaland","119","4","2.1","2.1","-0.2","29","0.0"
"","Tripura","254","2","4.0","3.8","-0.2","44","0.0"
