"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5645","0","116.9","33.2","0.4","122","0.0"
"","Haryana","6810","0","131.7","73.4","0.7","189","0.0"
"","Rajasthan","12254","0","237.6","80.2","-0.3","582","0.0"
"","Delhi","4256","0","72.2","55.7","0.0","367","0.0"
"","UP","14928","0","295.3","107.3","0.9","346","1.6"
"","Uttarakhand","2140","0","40.6","25.5","0.2","139","0.0"
"","HP","1640","0","25.8","24.3","0.2","125","0.0"
"","J&K","2734","683","52.5","42.5","4.8","562","8.3"
"","Chandigarh","236","0","3.8","3.9","-0.1","25","0.0"
"WR","Chhattisgarh","3766","0","80.1","33.6","-1.5","349","0.0"
"","Gujarat","13507","0","282.7","80.7","2.4","877","0.0"
"","MP","13480","0","249.2","136.2","-0.7","446","0.0"
"","Maharashtra","21138","0","418.4","115.0","1.2","550","0.0"
"","Goa","458","0","9.5","8.8","0.1","61","0.0"
"","DD","306","0","6.6","6.5","0.1","23","0.0"
"","DNH","753","0","17.3","17.2","0.1","40","0.0"
"","Essar steel","435","0","9.1","8.9","0.2","277","0.0"
"SR","Andhra Pradesh","7825","0","151.4","54.5","0.3","623","0.0"
"","Telangana","8712","0","171.6","65.7","0.3","428","0.0"
"","Karnataka","11444","0","204.2","71.8","-0.3","540","0.0"
"","Kerala","3479","0","67.9","57.1","0.4","220","0.0"
"","Tamil Nadu","11846","0","240.3","114.9","-0.7","375","0.0"
"","Pondy","329","0","6.5","6.7","-0.3","40","0.0"
"ER","Bihar","4219","0","74.5","69.2","0.3","460","0.0"
"","DVC","2858","0","65.7","-42.7","1.1","396","0.0"
"","Jharkhand","999","0","21.4","14.9","0.5","169","0.0"
"","Odisha","3828","0","71.9","24.0","0.7","267","0.0"
"","West Bengal","6436","0","116.8","23.1","0.7","309","0.0"
"","Sikkim","92","0","1.3","1.8","-0.5","18","0.0"
"NER","Arunachal Pradesh","112","2","2.2","2.0","0.2","57","0.0"
"","Assam","1299","8","22.9","17.0","1.3","65","0.1"
"","Manipur","173","2","2.9","3.1","-0.2","30","0.0"
"","Meghalaya","371","0","6.5","5.3","-0.1","39","0.0"
"","Mizoram","97","3","1.9","1.7","0.1","20","0.0"
"","Nagaland","123","2","2.1","2.0","-0.2","14","0.0"
"","Tripura","208","1","3.8","2.0","-0.2","70","0.0"
