"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4948","0","97.9","38.2","-1.7","60","0.0"
"","Haryana","5993","0","113.4","82.7","-0.2","266","0.0"
"","Rajasthan","11656","0","233.4","75.6","-0.4","337","0.0"
"","Delhi","3819","0","65.0","61.1","-1.4","140","0.0"
"","UP","14329","0","263.7","110.1","0.2","261","0.0"
"","Uttarakhand","1994","0","37.0","22.9","-0.2","114","0.0"
"","HP","1458","20","30.8","21.1","-1.5","21","0.1"
"","J&K","2198","549","42.9","39.7","-4.7","222","10.2"
"","Chandigarh","226","0","3.4","3.9","-0.5","13","0.0"
"WR","Chhattisgarh","4019","0","91.1","29.6","-0.5","248","0.3"
"","Gujarat","15307","0","335.8","103.8","3.2","575","0.0"
"","MP","12016","0","222.8","105.1","-1.2","594","0.0"
"","Maharashtra","21020","0","442.4","124.0","0.4","535","0.0"
"","Goa","532","0","11.2","10.2","0.5","88","0.0"
"","DD","319","0","7.2","6.9","0.3","46","0.0"
"","DNH","799","0","18.5","18.5","0.0","43","0.0"
"","Essar steel","677","0","14.9","14.8","0.1","201","0.0"
"SR","Andhra Pradesh","8769","0","193.6","76.0","0.6","682","0.0"
"","Telangana","9624","0","205.5","76.3","1.0","581","0.0"
"","Karnataka","11698","0","231.5","69.5","-0.7","467","0.0"
"","Kerala","3774","0","76.9","55.4","0.8","244","0.0"
"","Tamil Nadu","15104","0","323.0","163.7","-1.8","558","0.0"
"","Pondy","369","0","7.7","7.8","-0.1","29","0.0"
"ER","Bihar","4089","0","71.1","65.0","0.7","460","0.0"
"","DVC","3067","0","65.1","-45.3","-0.4","396","0.0"
"","Jharkhand","1119","0","23.0","17.0","-0.1","169","0.0"
"","Odisha","4146","0","78.0","24.4","1.0","267","0.0"
"","West Bengal","7177","0","137.0","26.1","0.2","309","0.0"
"","Sikkim","99","0","1.4","1.5","0.0","18","0.0"
"NER","Arunachal Pradesh","119","3","2.2","2.6","-0.4","16","0.0"
"","Assam","1404","35","23.6","19.5","0.2","112","0.2"
"","Manipur","183","3","2.6","2.7","-0.1","51","0.0"
"","Meghalaya","350","0","6.5","5.4","0.0","33","0.0"
"","Mizoram","92","2","1.8","1.5","0.1","5","0.0"
"","Nagaland","122","2","2.2","2.2","-0.1","11","0.0"
"","Tripura","248","1","3.8","2.1","-0.3","30","0.0"
