"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11362","0","263.5","141.5","-1.0","65","0.0"
"","Haryana","10155","0","218.4","160.2","0.6","280","0.0"
"","Rajasthan","9782","0","218.2","63.2","1.1","423","0.0"
"","Delhi","6573","0","130.9","103.7","-1.4","334","0.3"
"","UP","18210","930","391.2","200.5","0.9","292","0.0"
"","Uttarakhand","1993","0","41.9","19.0","0.7","220","0.0"
"","HP","1363","61","28.9","0.5","4.4","378","0.0"
"","J&K","2130","533","42.7","18.3","-1.0","177","10.1"
"","Chandigarh","368","0","6.7","6.9","-0.2","31","0.0"
"WR","Chhattisgarh","3515","0","85.3","28.0","-1.8","106","0.0"
"","Gujarat","13586","0","305.0","74.7","5.0","406","0.0"
"","MP","7130","0","156.7","67.4","0.0","380","0.0"
"","Maharashtra","17971","0","392.1","94.2","0.6","656","0.0"
"","Goa","351","0","9.2","8.0","0.6","49","0.0"
"","DD","328","0","7.4","6.3","1.1","94","0.0"
"","DNH","761","0","17.7","16.7","1.0","114","0.0"
"","Essar steel","854","0","11.6","11.6","0.1","271","0.0"
"SR","Andhra Pradesh","6524","0","148.6","11.0","0.7","651","0.0"
"","Telangana","6669","0","140.1","67.0","-0.6","379","0.0"
"","Karnataka","7981","0","160.3","41.8","-1.5","400","0.0"
"","Kerala","3185","0","61.4","34.6","0.8","265","0.0"
"","Tamil Nadu","14066","0","299.4","98.0","-1.6","431","0.0"
"","Pondy","381","0","8.0","8.2","-0.2","41","0.0"
"ER","Bihar","4752","0","95.7","95.2","-1.8","200","0.0"
"","DVC","3601","0","70.8","-30.7","0.7","220","0.0"
"","Jharkhand","1071","0","24.1","19.3","-0.5","85","0.0"
"","Odisha","5283","0","86.5","42.8","2.4","225","0.0"
"","West Bengal","8349","0","169.1","56.9","3.0","225","0.0"
"","Sikkim","88","0","1.3","1.4","-0.2","12","0.0"
"NER","Arunachal Pradesh","104","1","2.2","2.5","-0.3","23","0.0"
"","Assam","1724","109","32.2","27.7","-0.2","130","1.5"
"","Manipur","172","3","2.4","2.5","-0.1","30","0.0"
"","Meghalaya","304","0","5.4","0.4","-0.3","38","0.0"
"","Mizoram","62","0","1.2","0.9","-0.2","9","0.0"
"","Nagaland","105","1","2.2","1.9","-0.1","12","0.0"
"","Tripura","230","14","4.7","4.1","-0.2","26","0.2"
