"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9994","0","215.7","94.9","-1.3","36"
"","Haryana","8764","0","180.5","123.2","-1.1","150"
"","Rajasthan","10619","0","231.2","73.2","0.3","189"
"","Delhi","4994","60","101.3","82.1","-1.4","125"
"","UP","11140","4775","272.9","120.5","2.6","485"
"","Uttarakhand","1763","145","37.3","16.0","2.0","199"
"","HP","1255","0","25.4","5.4","1.5","224"
"","J&K","1944","486","36.9","18.3","1.4","319"
"","Chandigarh","289","0","5.8","6.1","0.3","1"
"WR","Chhattisgarh","3538","132","85.1","31.8","0.0","348"
"","Gujarat","14302","0","315.3","68.6","-3.1","392"
"","MP","8237","0","186.2","97.4","-3.4","148"
"","Maharashtra","19059","360","410.9","118.3","-0.4","431"
"","Goa","437","0","9.0","8.2","0.7","47"
"","DD","294","0","6.5","6.4","0.1","32"
"","DNH","719","0","16.3","16.2","0.1","44"
"","Essar steel","167","0","3.2","2.8","0.4","118"
"SR","Andhra Pradesh","5820","0","118.8","20.8","-3.2","407"
"","Telangana","6201","0","139.0","93.8","-3.9","233"
"","Karnataka","6200","1800","132.9","15.6","3.3","500"
"","Kerala","3304","200","60.3","29.5","1.6","293"
"","Tamil Nadu","12382","0","265.0","90.0","2.0","477"
"","Pondy","322","0","6.6","6.8","-0.1","30"
"ER","Bihar","3113","200","64.9","64.3","-1.2","0"
"","DVC","2578","0","60.5","-14.8","-2.9","0"
"","Jharkhand","1115","100","20.1","14.1","1.1","0"
"","Odisha","3454","300","67.5","14.8","1.6","0"
"","West Bengal","7248","24","152.1","58.5","1.7","0"
"","Sikkim","116","0","1.4","0.9","0.5","0"
"NER","Arunachal Pradesh","109","1","1.3","1.8","-0.5","33"
"","Assam","1232","230","25.1","16.3","2.1","184"
"","Manipur","126","4","2.1","2.1","0.0","41"
"","Meghalaya","270","5","5.8","-0.5","-0.3","70"
"","Mizoram","69","1","1.1","1.3","-0.2","5"
"","Nagaland","103","2","1.6","1.6","-0.1","14"
"","Tripura","226","14","3.5","0.8","0.8","100"
