"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6370","0","124.5","48.0","-0.8","41","0.0"
"","Haryana","6082","0","123.4","76.3","0.3","210","0.0"
"","Rajasthan","10898","0","220.5","69.3","-0.6","263","0.0"
"","Delhi","3387","0","61.6","39.8","-1.2","209","0.0"
"","UP","13937","230","289.0","124.5","-0.2","509","0.0"
"","Uttarakhand","1811","0","35.5","23.0","0.2","132","0.0"
"","HP","1507","0","26.6","17.8","0.5","154","0.1"
"","J&K","2206","552","46.2","37.6","0.1","236","10.9"
"","Chandigarh","175","0","3.0","3.3","-0.3","7","0.0"
"WR","Chhattisgarh","4009","0","81.1","21.4","-2.2","577","0.0"
"","Gujarat","15539","0","342.9","105.9","5.4","785","0.0"
"","MP","10402","0","203.6","84.7","0.6","668","0.0"
"","Maharashtra","21568","0","457.5","145.7","2.3","470","0.0"
"","Goa","499","20","9.8","9.7","0.1","77","0.1"
"","DD","321","0","7.3","7.0","0.2","81","0.0"
"","DNH","795","0","18.3","18.3","0.0","94","0.0"
"","Essar steel","541","0","11.2","10.7","0.5","289","0.0"
"SR","Andhra Pradesh","8665","0","192.4","62.5","0.3","561","0.0"
"","Telangana","9913","0","225.2","96.4","-0.8","527","0.0"
"","Karnataka","12380","0","247.7","74.0","0.9","767","0.0"
"","Kerala","3889","100","80.3","54.4","1.0","208","0.0"
"","Tamil Nadu","15692","0","338.2","185.2","-0.3","575","0.0"
"","Pondy","379","30","7.9","8.1","-0.2","64","0.1"
"ER","Bihar","4298","0","76.7","72.5","-1.6","460","0.0"
"","DVC","3171","0","66.0","-48.6","0.5","396","0.0"
"","Jharkhand","1118","0","20.6","14.2","-0.8","169","0.0"
"","Odisha","4139","0","75.7","32.5","1.4","267","0.0"
"","West Bengal","7357","0","129.3","32.6","1.9","309","0.0"
"","Sikkim","86","0","0.9","1.3","-0.3","18","0.0"
"NER","Arunachal Pradesh","107","2","2.2","1.9","0.3","59","0.0"
"","Assam","1415","80","23.7","20.1","0.2","128","0.9"
"","Manipur","169","2","2.4","2.4","0.1","26","0.0"
"","Meghalaya","342","0","6.1","5.3","0.0","56","0.0"
"","Mizoram","94","2","1.8","1.4","0.2","6","0.0"
"","Nagaland","113","2","2.1","1.9","0.2","19","0.0"
"","Tripura","249","4","3.9","2.0","-0.6","52","0.0"
