"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5580","0","111.3","56.1","-1.6","79","0.0"
"","Haryana","5990","0","115.8","81.0","0.4","246","0.0"
"","Rajasthan","12943","0","227.9","50.8","-3.2","293","0.0"
"","Delhi","4028","0","70.0","53.4","0.1","260","0.0"
"","UP","14358","150","266.1","113.8","-2.0","447","0.0"
"","Uttarakhand","1969","0","36.0","20.3","0.7","163","0.0"
"","HP","1596","0","28.2","21.2","-0.5","154","0.0"
"","J&K(UT) and Ladakh(UT)","2509","627","50.6","44.3","0.9","337","11.9"
"","Chandigarh","235","0","3.9","3.9","0.0","39","0.0"
"WR","Chhattisgarh","3545","0","79.7","22.1","1.8","176","0.0"
"","Gujarat","15444","0","316.0","85.9","-0.1","644","0.0"
"","MP","13312","0","240.9","127.5","-3.2","356","0.0"
"","Maharashtra","21028","0","431.0","142.3","-0.3","529","0.0"
"","Goa","542","0","11.9","11.1","0.2","43","0.0"
"","DD","302","0","7.0","6.3","0.7","54","0.0"
"","DNH","782","0","18.5","18.4","0.1","71","0.0"
"","Essar steel","365","0","7.5","7.4","0.1","253","0.0"
"SR","Andhra Pradesh","8052","0","164.8","72.3","-0.3","344","0.0"
"","Telangana","10420","0","216.4","109.0","0.6","468","0.0"
"","Karnataka","10660","0","192.6","39.2","-1.2","450","0.0"
"","Kerala","3248","0","64.7","53.6","0.9","195","0.0"
"","Tamil Nadu","12011","0","254.8","134.6","-0.5","453","0.0"
"","Pondy","314","0","6.3","6.7","-0.4","30","0.0"
"ER","Bihar","4160","0","73.4","72.8","-0.8","100","0.0"
"","DVC","3146","0","63.6","-30.8","-0.1","140","0.0"
"","Jharkhand","1314","0","25.3","17.2","-1.1","40","0.0"
"","Odisha","3831","0","66.4","14.5","-0.3","230","0.0"
"","West Bengal","5641","0","104.1","29.2","1.5","260","0.0"
"","Sikkim","121","0","1.7","1.6","0.1","30","0.0"
"NER","Arunachal Pradesh","124","1","2.1","2.0","-0.1","38","0.0"
"","Assam","1267","16","20.3","16.9","0.1","84","0.5"
"","Manipur","198","2","2.5","3.1","-0.6","18","0.0"
"","Meghalaya","342","0","5.9","3.1","0.5","68","0.2"
"","Mizoram","99","1","1.9","1.2","0.2","18","0.0"
"","Nagaland","135","2","2.1","2.3","-0.4","6","0.0"
"","Tripura","216","4","3.5","1.6","0.2","46","0.0"
