"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5435","0","111.8","44.9","-1.4","38","0.0"
"","Haryana","6206","0","125.2","76.0","0.2","200","0.0"
"","Rajasthan","11106","0","225.0","62.1","-1.8","302","0.0"
"","Delhi","3557","0","62.2","56.3","-0.8","189","0.0"
"","UP","13843","680","283.1","119.0","-0.4","230","0.0"
"","Uttarakhand","1888","0","36.9","20.5","-0.7","115","0.0"
"","HP","1648","0","29.9","21.2","0.6","190","0.1"
"","J&K","2555","639","47.3","39.1","0.4","357","11.1"
"","Chandigarh","203","0","3.3","3.4","-0.1","20","0.0"
"WR","Chhattisgarh","4199","0","96.3","45.9","-1.6","526","0.0"
"","Gujarat","15016","0","330.9","95.1","3.8","1292","0.0"
"","MP","11353","0","219.1","105.3","-0.5","792","0.0"
"","Maharashtra","21358","0","459.1","133.6","0.0","528","0.0"
"","Goa","440","0","11.6","9.8","1.2","71","0.0"
"","DD","331","0","7.5","7.1","0.4","44","0.0"
"","DNH","792","0","18.6","18.6","0.0","70","0.0"
"","Essar steel","379","0","7.0","6.6","0.4","307","0.0"
"SR","Andhra Pradesh","8880","0","198.1","61.0","-0.1","493","0.0"
"","Telangana","10056","0","220.9","122.8","-0.7","428","0.0"
"","Karnataka","12156","0","247.0","86.9","-0.1","496","0.0"
"","Kerala","3933","0","80.7","59.8","0.7","220","0.0"
"","Tamil Nadu","15511","0","340.0","187.1","-1.1","568","0.0"
"","Pondy","395","0","8.2","8.4","-0.2","38","0.0"
"ER","Bihar","4241","0","77.2","71.2","-0.4","460","0.0"
"","DVC","3110","0","67.6","-52.5","-0.2","396","0.0"
"","Jharkhand","1067","0","24.1","17.8","-0.6","169","0.0"
"","Odisha","4363","0","86.2","35.5","1.4","267","0.0"
"","West Bengal","8132","0","153.4","46.3","1.4","309","0.0"
"","Sikkim","99","0","1.3","1.7","-0.3","18","0.0"
"NER","Arunachal Pradesh","126","1","2.4","2.4","0.0","43","0.0"
"","Assam","1438","14","24.1","19.6","0.7","116","0.5"
"","Manipur","195","2","2.2","2.5","-0.4","16","0.2"
"","Meghalaya","368","0","6.2","5.1","0.1","41","0.0"
"","Mizoram","92","0","1.6","1.4","0.0","12","0.0"
"","Nagaland","117","2","2.1","1.9","0.1","17","0.2"
"","Tripura","241","2","3.8","2.7","0.7","115","0.0"
