"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4969","0","92.9","38.1","0.3","239"
"","Haryana","6096","0","110.3","77.5","4.1","412"
"","Rajasthan","9560","161","197.9","67.8","3.5","329"
"","Delhi","3568","27","62.9","51.1","-0.4","188"
"","UP","11764","0","256.9","95.4","0.7","230"
"","Uttarakhand","1803","0","34.0","20.2","0.0","93"
"","HP","1423","0","25.3","19.9","0.4","142"
"","J&K","2115","529","45.2","38.5","0.6","108"
"","Chandigarh","210","0","3.5","3.7","-0.1","13"
"WR","Chhattisgarh","3282","0","75.0","16.2","-0.5","367"
"","Gujarat","13087","0","284.4","83.0","-1.2","609"
"","MP","9705","0","202.5","109.4","-4.1","280"
"","Maharashtra","21050","0","437.8","168.8","3.2","475"
"","Goa","459","0","9.1","8.5","0.0","29"
"","DD","294","0","6.7","6.6","0.1","45"
"","DNH","732","0","16.5","16.6","-0.2","22"
"","Essar steel","570","0","8.8","7.5","1.2","285"
"SR","Andhra Pradesh","6895","0","155.4","26.3","3.2","439"
"","Telangana","8297","0","167.9","72.8","1.9","383"
"","Karnataka","9542","0","210.3","78.0","4.7","380"
"","Kerala","3417","0","66.7","56.0","2.3","227"
"","Tamil Nadu","12707","0","268.0","137.4","1.1","834"
"","Pondy","303","0","6.2","6.3","-0.1","38"
"ER","Bihar","3592","0","62.2","59.4","1.1","250"
"","DVC","2916","0","63.2","-36.1","-2.8","210"
"","Jharkhand","1104","0","22.1","16.3","1.5","145"
"","Odisha","3727","0","68.3","11.4","1.4","280"
"","West Bengal","6767","0","110.9","19.2","-0.2","300"
"","Sikkim","89","0","1.4","1.6","-0.2","21"
"NER","Arunachal Pradesh","118","5","1.9","1.9","0.0","15"
"","Assam","1364","26","22.1","16.9","1.2","113"
"","Manipur","150","0","2.3","2.3","0.0","9"
"","Meghalaya","284","0","5.3","4.6","0.3","25"
"","Mizoram","91","2","1.5","1.2","0.2","22"
"","Nagaland","109","2","1.9","1.8","-0.1","46"
"","Tripura","214","1","3.7","2.9","0.5","38"
