"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6459","0","151.4","30.5","-1.4","76","0.0"
"","Haryana","7016","0","138.3","86.4","2.4","321","0.0"
"","Rajasthan","10121","0","219.8","46.2","1.1","443","0.0"
"","Delhi","4369","0","88.3","64.9","-1.2","75","0.1"
"","UP","15019","0","333.6","127.0","-0.8","314","0.0"
"","Uttarakhand","1752","0","32.4","9.7","-0.5","271","0.0"
"","HP","1319","0","26.3","9.6","0.6","114","0.1"
"","J&K","1780","445","37.5","34.2","-9.1","331","8.9"
"","Chandigarh","193","0","3.6","3.8","-0.2","22","0.0"
"WR","Chhattisgarh","4169","0","98.4","28.9","-0.6","125","0.0"
"","Gujarat","17429","0","395.0","107.2","13.8","855","0.0"
"","MP","10737","0","234.5","119.9","0.3","472","0.0"
"","Maharashtra","24239","620","513.0","192.2","0.8","637","7.6"
"","Goa","470","0","10.5","9.8","0.3","84","0.0"
"","DD","307","0","6.9","6.0","0.9","88","0.0"
"","DNH","780","0","18.2","16.7","1.4","126","0.0"
"","Essar steel","357","0","6.4","6.6","-0.2","279","0.0"
"SR","Andhra Pradesh","8560","0","188.5","68.7","1.3","560","0.0"
"","Telangana","10261","0","222.7","121.4","0.6","472","0.0"
"","Karnataka","9407","0","199.7","30.7","3.1","656","0.0"
"","Kerala","3199","400","68.5","33.9","1.5","286","2.2"
"","Tamil Nadu","13251","0","290.1","133.5","3.5","600","0.0"
"","Pondy","359","0","7.4","7.2","0.2","59","0.0"
"ER","Bihar","4598","0","83.6","84.4","-3.4","50","0.0"
"","DVC","2813","0","59.7","-21.5","1.0","195","0.0"
"","Jharkhand","988","0","19.7","16.3","-3.1","10","0.0"
"","Odisha","4292","0","87.1","30.8","0.9","180","0.0"
"","West Bengal","7369","0","137.9","24.9","-0.1","100","0.0"
"","Sikkim","93","0","1.3","1.3","0.0","15","0.0"
"NER","Arunachal Pradesh","121","2","2.2","2.1","0.1","115","0.0"
"","Assam","1574","48","26.6","21.2","1.1","168","1.5"
"","Manipur","135","3","2.1","2.3","-0.3","36","0.0"
"","Meghalaya","251","0","4.9","2.7","-0.3","171","0.0"
"","Mizoram","91","1","1.5","0.9","0.3","30","0.0"
"","Nagaland","102","3","2.2","1.8","-0.1","-","0.0"
"","Tripura","231","2","3.8","3.2","-1.0","-","0.1"
