"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5542","0","108.1","31.5","0.2","74","0.0"
"","Haryana","6529","0","126.0","68.6","0.3","152","0.0"
"","Rajasthan","11918","0","231.0","59.2","-2.3","301","0.0"
"","Delhi","4222","0","68.9","53.7","-0.5","213","0.0"
"","UP","13987","0","282.8","105.1","0.5","711","0.8"
"","Uttarakhand","2084","0","38.2","22.5","0.3","201","0.0"
"","HP","1621","0","28.5","23.9","-0.8","97","0.0"
"","J&K","2546","636","50.2","45.4","0.0","214","11.9"
"","Chandigarh","229","0","3.7","3.8","-0.2","24","0.0"
"WR","Chhattisgarh","3793","0","81.2","33.0","-0.8","260","0.0"
"","Gujarat","12267","0","256.6","48.5","1.0","723","0.0"
"","MP","13797","0","250.5","131.2","-0.7","570","0.0"
"","Maharashtra","20680","0","414.6","113.5","0.3","473","0.0"
"","Goa","458","0","9.5","8.4","0.5","89","0.0"
"","DD","274","0","6.2","6.2","0.0","31","0.0"
"","DNH","703","0","16.6","16.7","-0.1","42","0.0"
"","Essar steel","559","0","9.1","9.3","-0.2","259","0.0"
"SR","Andhra Pradesh","8069","0","159.1","53.4","0.1","726","0.0"
"","Telangana","9253","0","179.7","76.3","1.0","977","0.0"
"","Karnataka","11448","0","210.7","72.3","0.0","422","0.0"
"","Kerala","3572","0","66.9","54.3","0.6","166","0.0"
"","Tamil Nadu","13452","0","275.1","135.7","-0.3","636","0.0"
"","Pondy","368","0","7.4","7.5","-0.1","61","0.0"
"ER","Bihar","4180","0","76.7","71.2","0.4","460","0.0"
"","DVC","2863","0","66.3","-38.3","1.2","396","0.0"
"","Jharkhand","1121","50","24.8","18.7","0.7","169","0.2"
"","Odisha","3608","0","71.5","24.4","1.9","267","0.0"
"","West Bengal","6352","0","114.3","21.3","1.1","309","0.0"
"","Sikkim","91","0","1.6","1.8","-0.2","18","0.0"
"NER","Arunachal Pradesh","112","2","2.1","2.0","0.2","40","0.0"
"","Assam","1341","11","23.9","17.7","1.5","100","0.2"
"","Manipur","178","3","2.9","3.1","-0.2","29","0.0"
"","Meghalaya","349","0","6.4","5.1","-0.1","50","0.0"
"","Mizoram","98","3","1.8","1.3","0.4","28","0.0"
"","Nagaland","125","2","2.1","2.0","-0.1","15","0.0"
"","Tripura","227","0","3.9","2.0","-0.1","62","0.0"
