"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5657","0","110.9","24.0","-1.1","145","0.0"
"","Haryana","6445","138","125.0","58.0","0.2","169","0.3"
"","Rajasthan","12676","0","236.6","64.0","-0.3","388","0.0"
"","Delhi","4292","0","69.0","54.1","-0.9","203","0.0"
"","UP","14125","0","291.2","109.9","0.3","262","2.6"
"","Uttarakhand","2096","0","38.1","22.8","-0.3","94","0.0"
"","HP","1657","0","30.1","24.0","0.6","175","0.0"
"","J&K","2400","600","50.2","45.8","-0.7","237","11.9"
"","Chandigarh","234","0","3.7","3.4","0.3","60","0.0"
"WR","Chhattisgarh","3473","0","76.6","25.5","-0.4","167","0.0"
"","Gujarat","15141","0","316.8","86.9","1.4","340","0.0"
"","MP","13860","0","258.3","150.1","0.0","502","0.0"
"","Maharashtra","19980","0","386.6","90.8","0.5","547","0.0"
"","Goa","462","0","9.4","9.0","-0.3","31","0.0"
"","DD","302","0","6.6","6.0","0.6","73","0.0"
"","DNH","729","0","16.9","16.7","0.2","52","0.0"
"","Essar steel","578","0","11.4","10.5","1.0","286","0.0"
"SR","Andhra Pradesh","8005","0","163.0","60.1","0.3","445","0.0"
"","Telangana","8886","0","179.0","81.7","0.8","463","0.0"
"","Karnataka","10846","0","203.1","71.0","-0.1","462","0.0"
"","Kerala","3632","0","69.1","58.5","0.5","170","0.0"
"","Tamil Nadu","13631","0","279.7","136.4","-0.7","364","0.0"
"","Pondy","357","0","6.7","7.2","-0.5","19","0.0"
"ER","Bihar","4362","0","76.8","70.7","0.7","460","0.0"
"","DVC","3123","0","65.3","-31.4","2.2","396","0.0"
"","Jharkhand","1199","0","26.1","19.0","0.8","169","0.0"
"","Odisha","3852","0","71.5","24.5","0.9","267","0.0"
"","West Bengal","6363","0","110.1","21.2","0.9","309","0.0"
"","Sikkim","95","0","1.4","1.7","-0.3","18","0.0"
"NER","Arunachal Pradesh","123","2","2.4","1.8","0.6","46","0.0"
"","Assam","1361","31","23.4","17.0","1.5","76","0.2"
"","Manipur","203","3","2.8","2.7","0.0","20","0.0"
"","Meghalaya","338","0","6.6","6.0","-0.3","35","0.0"
"","Mizoram","93","1","1.8","1.3","0.1","20","0.0"
"","Nagaland","121","2","2.2","2.0","-0.1","12","0.0"
"","Tripura","228","1","3.6","1.4","0.1","34","0.0"
