"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5509","0","132.5","42.2","0.4","167","0.0"
"","Haryana","6524","0","129.7","62.2","3.8","307","0.0"
"","Rajasthan","12278","0","234.3","66.9","0.4","439","0.0"
"","Delhi","3437","0","63.8","46.8","0.1","221","0.0"
"","UP","12734","0","257.4","107.3","0.4","252","1.9"
"","Uttarakhand","1923","0","36.7","24.2","1.3","202","0.0"
"","HP","1549","34","28.0","20.0","0.4","222","0.6"
"","J&K","2335","584","47.8","40.4","1.9","296","11.4"
"","Chandigarh","194","0","3.3","3.2","0.1","39","0.0"
"WR","Chhattisgarh","3575","0","76.2","11.0","0.4","438","0.0"
"","Gujarat","14945","0","324.2","109.5","-0.3","479","0.0"
"","MP","13580","0","259.9","141.2","0.4","637","0.0"
"","Maharashtra","21603","0","444.3","122.4","-0.5","982","0.0"
"","Goa","491","0","10.7","9.5","0.6","56","0.0"
"","DD","310","0","6.9","6.0","0.8","91","0.0"
"","DNH","738","0","17.0","16.0","1.0","74","0.0"
"","Essar steel","517","0","10.3","10.4","-0.1","286","0.0"
"SR","Andhra Pradesh","7718","0","164.4","64.4","0.3","530","0.0"
"","Telangana","8126","0","172.2","65.6","1.7","536","0.0"
"","Karnataka","10581","0","204.2","73.9","0.4","663","0.0"
"","Kerala","3706","0","72.5","58.5","1.1","255","0.0"
"","Tamil Nadu","13000","0","270.2","126.0","2.3","1447","0.0"
"","Pondy","331","0","6.7","6.7","0.0","27","0.0"
"ER","Bihar","4056","0","71.6","69.2","-0.6","460","0.0"
"","DVC","2835","0","62.0","-19.3","0.8","396","0.0"
"","Jharkhand","1101","0","24.0","14.3","-0.4","169","0.0"
"","Odisha","3496","0","77.8","26.8","3.5","267","0.0"
"","West Bengal","6045","0","108.8","20.2","0.4","309","0.0"
"","Sikkim","91","0","1.6","1.6","0.0","18","0.0"
"NER","Arunachal Pradesh","101","2","2.1","1.8","0.3","65","0.0"
"","Assam","1333","11","21.0","17.9","-1.0","89","0.2"
"","Manipur","173","2","2.5","2.7","-0.3","40","0.0"
"","Meghalaya","376","1","5.9","5.2","-0.3","86","0.3"
"","Mizoram","89","2","1.6","1.1","0.0","24","0.0"
"","Nagaland","112","3","2.0","1.7","0.2","37","0.0"
"","Tripura","217","1","3.3","1.5","-0.2","43","0.0"
