"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6414","0","141.0","81.7","0.2","141"
"","Haryana","6936","0","141.6","102.1","0.0","321"
"","Rajasthan","9024","1222","198.0","73.1","3.8","533"
"","Delhi","4916","0","100.5","77.6","-0.9","210"
"","UP","16782","1185","332.4","124.3","0.6","911"
"","Uttarakhand","1827","0","37.5","18.8","0.6","174"
"","HP","1194","0","24.8","9.6","1.7","376"
"","J&K","1918","480","37.7","21.5","-0.3","167"
"","Chandigarh","249","0","5.0","5.3","-0.3","26"
"WR","Chhattisgarh","3846","0","87.2","28.8","-1.5","229"
"","Gujarat","15440","0","340.6","88.2","1.3","339"
"","MP","8197","0","181.3","107.6","-1.2","215"
"","Maharashtra","21465","802","465.3","133.8","1.3","754"
"","Goa","484","0","11.0","8.9","1.5","76"
"","DD","323","0","7.3","7.0","0.3","33"
"","DNH","758","0","17.4","18.0","-0.7","37"
"","Essar steel","428","0","8.2","8.9","-0.7","155"
"SR","Andhra Pradesh","7206","0","160.9","31.7","2.6","510"
"","Telangana","6947","0","148.1","66.9","-4.4","229"
"","Karnataka","9225","0","205.2","74.6","4.8","484"
"","Kerala","3631","0","74.0","50.9","1.3","300"
"","Tamil Nadu","14530","0","330.2","168.3","-1.4","702"
"","Pondy","344","0","7.5","7.8","-0.3","24"
"ER","Bihar","3520","300","72.3","67.2","1.4","250"
"","DVC","2966","0","67.3","-54.2","-0.5","300"
"","Jharkhand","1154","0","24.5","16.2","2.1","210"
"","Odisha","3864","0","81.2","25.2","-0.1","380"
"","West Bengal","8309","0","151.9","42.7","-0.4","680"
"","Sikkim","67","0","1.0","0.6","0.4","40"
"NER","Arunachal Pradesh","129","1","2.1","1.7","0.4","74"
"","Assam","1351","143","21.7","15.4","2.5","235"
"","Manipur","152","1","2.0","2.0","0.0","31"
"","Meghalaya","280","0","4.7","2.2","0.3","41"
"","Mizoram","82","1","1.4","1.1","0.2","16"
"","Nagaland","100","0","2.5","1.7","0.5","39"
"","Tripura","255","1","4.4","2.6","0.8","42"
