"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5036","0","108.5","23.0","-0.1","75","0.0"
"","Haryana","5305","0","105.1","56.7","1.8","319","0.0"
"","Rajasthan","11268","0","225.8","64.5","1.0","594","0.0"
"","Delhi","3179","0","57.3","45.9","-0.5","208","0.0"
"","UP","12175","0","259.0","109.2","0.4","300","0.0"
"","Uttarakhand","1664","0","31.7","21.5","0.0","108","0.0"
"","HP","1490","0","26.2","16.6","0.1","152","0.3"
"","J&K","2202","550","44.0","37.3","-2.5","194","10.3"
"","Chandigarh","163","0","2.8","2.6","0.2","26","0.0"
"WR","Chhattisgarh","3529","0","76.7","14.3","-1.6","218","0.0"
"","Gujarat","14120","0","315.0","132.5","7.0","583","0.0"
"","MP","13116","0","268.4","154.2","-1.5","515","0.0"
"","Maharashtra","21191","0","445.6","138.3","0.2","510","0.0"
"","Goa","480","0","10.0","9.0","0.6","61","0.0"
"","DD","278","0","6.5","5.4","1.1","71","0.0"
"","DNH","631","0","14.6","14.1","0.5","111","0.0"
"","Essar steel","531","0","11.0","10.8","0.1","267","0.0"
"SR","Andhra Pradesh","7895","0","175.6","60.5","-0.1","437","0.0"
"","Telangana","8010","0","174.7","81.1","0.9","709","0.0"
"","Karnataka","10584","0","205.0","73.6","-0.4","403","0.0"
"","Kerala","3165","0","63.2","50.3","0.9","227","0.0"
"","Tamil Nadu","11157","0","243.7","134.8","-0.9","297","0.0"
"","Pondy","288","0","6.2","6.5","-0.4","21","0.0"
"ER","Bihar","3992","0","68.2","67.6","-2.0","460","0.0"
"","DVC","2964","0","63.7","-28.8","1.1","396","0.4"
"","Jharkhand","1069","110","23.9","16.1","-0.3","169","0.3"
"","Odisha","4393","0","86.7","35.3","1.2","267","0.0"
"","West Bengal","5818","0","102.8","21.7","0.5","309","0.0"
"","Sikkim","90","0","1.5","1.1","0.3","18","0.0"
"NER","Arunachal Pradesh","99","2","2.2","2.4","-0.2","9","0.0"
"","Assam","1379","12","22.5","17.0","0.9","140","0.6"
"","Manipur","158","3","2.4","2.6","-0.2","29","0.0"
"","Meghalaya","319","0","6.0","4.5","-0.1","25","0.0"
"","Mizoram","79","1","1.5","1.1","-0.3","-","0.0"
"","Nagaland","108","2","2.2","2.0","0.0","-","0.0"
"","Tripura","215","1","3.6","1.9","-0.2","33","0.0"
