"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4615","0","86.8","40.2","0.9","193"
"","Haryana","4919","0","86.0","50.6","-1.2","359"
"","Rajasthan","7687","0","165.6","59.8","-0.5","191"
"","Delhi","3367","17","57.9","38.8","0.1","427"
"","UP","10138","1555","214.2","86.6","-2.3","292"
"","Uttarakhand","1697","75","30.8","19.9","1.7","261"
"","HP","1346","0","24.6","18.3","0.6","92"
"","J&K","1749","100","38.9","32.0","1.0","260"
"","Chandigarh","193","0","3.4","3.4","0.0","16"
"WR","Chhattisgarh","2978","57","64.9","11.8","0.6","355"
"","Gujarat","10901","18","238.4","79.5","-0.1","548"
"","MP","5983","17","117.2","55.3","-0.5","508"
"","Maharashtra","16414","59","343.0","108.1","-1.8","456"
"","Goa","394","1","7.6","7.4","-0.3","62"
"","DD","240","1","5.8","5.5","0.3","24"
"","DNH","620","2","14.4","14.3","0.1","27"
"","Essar steel","486","1","9.3","9.7","-0.3","37"
"SR","Andhra Pradesh","11231","300","253.8","92.6","3.6","483"
"","Karnataka","8430","400","176.7","23.1","0.8","404"
"","Kerala","3422","150","63.2","32.9","1.7","189"
"","Tamil Nadu","11383","1188","250.5","91.0","1.2","376"
"","Pondy","304","0","6.1","6.1","0.0","66"
"ER","Bihar","2031","0","41.2","38.2","0.7","180"
"","DVC","2534","0","56.2","-14.9","-2.0","200"
"","Jharkhand","964","0","19.4","9.4","0.7","150"
"","Odisha","3524","0","62.8","9.7","0.6","250"
"","West Bengal","6274","0","109.6","17.9","2.7","280"
"","Sikkim","98","0","1.3","1.4","-0.1","21"
"NER","Arunachal Pradesh","101","9","1.5","1.1","0.4","46"
"","Assam","914","250","16.3","10.4","3.0","191"
"","Manipur","112","3","1.4","1.2","0.2","45"
"","Meghalaya","278","10","4.2","2.8","0.6","70"
"","Mizoram","71","4","1.0","0.8","0.0","27"
"","Nagaland","93","1","1.3","1.3","-0.2","30"
"","Tripura","202","3","2.9","-0.6","1.1","80"
