"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4474","0","90.2","47.2","-0.1","168"
"","Haryana","5671","0","93.2","73.8","-1.2","221"
"","Rajasthan","7251","0","162.9","50.6","-1.3","179"
"","Delhi","3360","0","66.7","49.4","0.7","239"
"","UP","9624","2905","226.2","106.1","-0.7","680"
"","Uttarakhand","1639","40","30.7","17.4","2.3","221"
"","HP","1244","0","23.8","12.0","0.2","119"
"","J&K","1815","340","36.7","24.5","-0.2","314"
"","Chandigarh","187","0","3.4","3.4","0.3","17"
"WR","Chhattisgarh","3729","132","84.1","38.5","2.7","356"
"","Gujarat","12682","0","285.9","54.0","2.0","597"
"","MP","6979","0","144.1","89.2","-1.7","323"
"","Maharashtra","19171","66","410.1","100.5","-1.8","554"
"","Goa","383","0","8.4","7.3","0.6","124"
"","DD","265","0","5.9","5.9","0.0","61"
"","DNH","677","0","15.9","16.1","0.7","9"
"","Essar steel","454","0","9.8","9.1","0.7","152"
"SR","Andhra Pradesh","6669","0","149.9","26.1","1.1","429"
"","Telangana","6562","0","151.1","93.7","2.2","275"
"","Karnataka","8832","400","199.0","30.4","2.9","388"
"","Kerala","3372","125","65.3","38.5","2.0","208"
"","Tamil Nadu","12343","200","289.4","116.3","0.0","398"
"","Pondy","312","0","6.8","6.7","0.0","36"
"ER","Bihar","2632","200","46.7","45.2","1.5","280"
"","DVC","2455","0","56.2","-14.6","-0.1","275"
"","Jharkhand","970","100","21.1","10.8","0.5","130"
"","Odisha","3858","0","73.9","21.3","1.6","300"
"","West Bengal","6780","0","130.4","39.4","1.1","310"
"","Sikkim","92","0","1.4","1.5","-0.1","28"
"NER","Arunachal Pradesh","92","6","1.1","1.6","-0.4","35"
"","Assam","1179","170","19.0","13.6","0.9","150"
"","Manipur","148","8","2.2","2.2","0.0","34"
"","Meghalaya","312","2","4.7","4.1","-0.6","40"
"","Mizoram","46","4","0.7","1.1","-0.4","1"
"","Nagaland","101","5","1.8","1.6","0.1","31"
"","Tripura","94","90","2.2","1.0","0.2","42"
