"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4386","0","89.0","45.2","0.1","286"
"","Haryana","5383","258","92.4","70.4","-0.9","327"
"","Rajasthan","7557","0","163.6","56.2","2.2","262"
"","Delhi","3303","0","64.4","46.3","0.1","214"
"","UP","9893","2660","223.2","95.1","-0.1","657"
"","Uttarakhand","1578","40","31.5","18.2","1.3","115"
"","HP","1338","0","24.9","11.4","1.1","151"
"","J&K","1875","324","38.1","27.6","-2.2","117"
"","Chandigarh","181","0","3.5","3.6","0.3","14"
"WR","Chhattisgarh","3674","96","83.8","33.7","-1.0","234"
"","Gujarat","12722","0","285.1","77.2","1.8","353"
"","MP","6927","0","139.5","87.8","-0.5","424"
"","Maharashtra","18897","61","411.5","112.3","1.6","650"
"","Goa","431","0","9.5","8.4","0.5","69"
"","DD","274","0","6.1","6.5","-0.4","29"
"","DNH","683","0","15.9","16.3","-0.6","99"
"","Essar steel","479","0","10.0","10.5","-0.6","120"
"SR","Andhra Pradesh","6533","0","151.2","25.5","3.1","707"
"","Telangana","6227","135","145.3","84.2","2.4","343"
"","Karnataka","8628","500","196.4","22.4","2.9","382"
"","Kerala","3460","128","68.6","40.2","2.1","196"
"","Tamil Nadu","12569","471","293.1","113.2","0.3","371"
"","Pondy","306","0","6.6","6.6","0.0","35"
"ER","Bihar","2465","100","46.8","49.7","-3.5","225"
"","DVC","2521","0","56.7","-10.7","-0.1","205"
"","Jharkhand","993","0","21.1","11.0","-2.0","65"
"","Odisha","3827","0","74.3","17.9","2.1","480"
"","West Bengal","6392","21","116.0","29.4","-0.9","259"
"","Sikkim","94","0","2.1","1.9","0.2","20"
"NER","Arunachal Pradesh","89","1","1.0","1.2","-0.2","32"
"","Assam","1175","155","19.1","13.7","0.5","180"
"","Manipur","127","3","2.2","2.0","0.2","58"
"","Meghalaya","317","3","4.6","4.4","-0.9","30"
"","Mizoram","71","4","1.2","0.9","0.3","25"
"","Nagaland","100","4","1.8","1.4","0.4","31"
"","Tripura","222","5","3.5","1.0","0.8","59"
