"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4417","0","88.5","49.3","-0.3","177"
"","Haryana","6158","0","104.1","64.9","0.2","284"
"","Rajasthan","9643","0","204.1","71.6","2.3","240"
"","Delhi","3158","11","59.5","44.5","0.7","206"
"","UP","10381","730","230.5","111.6","0.8","621"
"","Uttarakhand","1670","150","31.7","19.7","3.9","330"
"","HP","1268","0","22.7","17.0","-0.2","94"
"","J&K","2002","501","39.6","30.4","0.0","186"
"","Chandigarh","181","0","3.3","3.3","0.3","25"
"WR","Chhattisgarh","3051","96","64.7","16.8","-0.5","125"
"","Gujarat","11280","4","246.0","52.5","-3.7","308"
"","MP","9817","0","214.5","137.0","-2.0","361"
"","Maharashtra","18991","58","402.3","103.5","-2.2","322"
"","Goa","413","0","8.4","7.7","0.2","46"
"","DD","251","0","5.6","6.0","-0.5","48"
"","DNH","693","0","15.7","15.7","-0.1","25"
"","Essar steel","316","0","6.2","5.7","0.5","154"
"SR","Andhra Pradesh","5580","0","113.7","32.1","1.3","564"
"","Telangana","5866","0","126.8","71.2","1.0","349"
"","Karnataka","7236","800","154.8","31.9","2.5","603"
"","Kerala","3341","0","59.4","41.9","2.7","430"
"","Tamil Nadu","10136","0","190.6","82.4","-0.4","544"
"","Pondy","270","0","4.9","5.2","-0.3","29"
"ER","Bihar","3415","0","65.3","62.5","0.3","125"
"","DVC","2448","0","57.6","-10.0","-0.8","105"
"","Jharkhand","1043","0","24.3","12.0","-0.1","95"
"","Odisha","3826","0","68.0","22.6","0.1","220"
"","West Bengal","6842","0","123.1","25.4","-0.3","140"
"","Sikkim","96","0","1.0","1.0","0.0","35"
"NER","Arunachal Pradesh","111","4","2.0","1.6","0.4","46"
"","Assam","1349","11","22.1","15.6","1.5","173"
"","Manipur","148","2","2.5","2.6","-0.1","15"
"","Meghalaya","325","1","4.6","4.3","-1.3","50"
"","Mizoram","84","3","1.3","1.2","0.0","20"
"","Nagaland","111","3","1.8","1.5","0.3","28"
"","Tripura","212","1","3.6","0.8","0.6","54"
