"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6104","0","124.2","60.6","-1.7","59","0.0"
"","Haryana","6047","0","121.7","77.5","-0.4","141","0.0"
"","Rajasthan","10534","0","211.7","64.0","-2.0","237","0.0"
"","Delhi","3505","0","60.1","44.5","-0.8","217","0.0"
"","UP","14452","0","295.8","126.7","-2.2","372","0.0"
"","Uttarakhand","1707","0","32.1","18.4","-0.2","81","0.0"
"","HP","1447","0","26.4","17.3","-0.4","128","0.0"
"","J&K","2146","536","45.2","37.8","-1.1","146","10.7"
"","Chandigarh","184","0","3.1","3.5","-0.4","11","0.0"
"WR","Chhattisgarh","3976","0","87.0","27.6","-1.8","353","0.2"
"","Gujarat","14760","0","326.8","104.4","1.5","605","0.0"
"","MP","10579","0","205.1","76.8","-0.2","571","0.0"
"","Maharashtra","21845","0","462.2","144.2","-0.8","655","0.0"
"","Goa","499","20","10.9","10.1","0.8","56","0.1"
"","DD","325","0","7.4","7.0","0.4","60","0.0"
"","DNH","781","0","18.2","18.3","0.0","98","0.0"
"","Essar steel","511","0","10.6","10.3","0.4","306","0.0"
"SR","Andhra Pradesh","8879","0","197.8","68.6","0.1","427","0.0"
"","Telangana","10303","0","231.2","101.9","0.1","480","0.0"
"","Karnataka","12088","0","250.4","77.9","-0.7","526","0.0"
"","Kerala","3973","0","83.3","57.7","0.7","280","0.0"
"","Tamil Nadu","15681","0","349.7","193.6","-0.4","438","0.0"
"","Pondy","396","0","8.4","8.6","-0.2","44","0.0"
"ER","Bihar","4133","0","76.4","70.1","0.7","460","0.0"
"","DVC","3086","0","67.5","-51.3","0.1","396","0.0"
"","Jharkhand","1085","0","23.6","17.5","0.3","169","0.0"
"","Odisha","4257","0","85.1","34.3","1.4","267","0.0"
"","West Bengal","7787","0","148.9","41.9","1.4","309","0.0"
"","Sikkim","92","0","1.2","1.5","-0.3","18","0.0"
"NER","Arunachal Pradesh","113","3","2.1","2.1","0.0","22","0.0"
"","Assam","1446","34","23.4","19.7","0.4","109","0.8"
"","Manipur","176","2","2.4","2.2","0.2","26","0.0"
"","Meghalaya","359","0","5.9","5.2","-0.1","50","0.0"
"","Mizoram","97","1","1.8","1.4","0.3","8","0.0"
"","Nagaland","125","2","2.2","1.8","0.2","21","0.0"
"","Tripura","233","1","3.9","2.9","-0.3","32","0.0"
