"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5554","0","109.7","48.3","-0.1","172"
"","Haryana","5890","0","112.1","60.4","-0.4","407"
"","Rajasthan","8253","0","184.3","52.3","-0.6","142"
"","Delhi","3414","0","66.7","45.8","1.1","330"
"","UP","10325","3110","236.9","99.7","3.5","419"
"","Uttarakhand","1628","75","32.5","20.5","3.0","255"
"","HP","1258","13","22.9","13.1","0.5","170"
"","J&K","1870","324","36.3","25.3","-1.8","321"
"","Chandigarh","196","0","3.6","3.7","0.3","15"
"WR","Chhattisgarh","3712","232","88.2","35.5","0.7","351"
"","Gujarat","13151","0","293.0","87.9","0.8","484"
"","MP","6993","0","145.5","77.9","-2.5","79"
"","Maharashtra","19670","54","421.8","107.6","1.2","555"
"","Goa","399","0","8.8","7.4","0.9","87"
"","DD","295","0","6.6","6.4","0.2","35"
"","DNH","697","0","16.0","16.4","0.5","31"
"","Essar steel","429","0","9.1","8.6","0.5","60"
"SR","Andhra Pradesh","6588","0","151.7","39.1","1.9","498"
"","Telangana","6479","0","151.2","72.8","2.8","512"
"","Karnataka","9221","400","206.9","25.4","2.7","456"
"","Kerala","3578","125","70.1","39.6","1.5","227"
"","Tamil Nadu","12751","1210","293.8","109.6","2.8","341"
"","Pondy","310","0","6.6","6.6","0.0","24"
"ER","Bihar","2497","0","58.5","54.7","3.8","290"
"","DVC","2639","0","57.5","-13.7","-0.5","100"
"","Jharkhand","906","241","20.5","10.8","1.3","200"
"","Odisha","3956","0","80.3","22.1","-2.1","300"
"","West Bengal","7852","0","149.3","36.6","0.6","200"
"","Sikkim","100","0","1.4","1.1","0.3","25"
"NER","Arunachal Pradesh","101","5","1.3","1.2","0.1","41"
"","Assam","1075","245","20.9","13.9","3.3","185"
"","Manipur","116","7","1.5","2.0","-0.4","52"
"","Meghalaya","300","1","4.8","4.6","-1.0","32"
"","Mizoram","75","3","0.9","0.9","0.0","22"
"","Nagaland","112","4","2.1","1.4","0.6","50"
"","Tripura","170","23","2.5","1.0","-0.2","52"
