"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5448","0","101.5","38.0","-0.2","176"
"","Haryana","6275","0","118.8","65.0","-0.3","241"
"","Rajasthan","10559","0","223.8","68.9","2.6","296"
"","Delhi","3533","11","60.3","47.1","-2.0","190"
"","UP","10676","1505","235.5","97.6","1.4","330"
"","Uttarakhand","1858","0","35.5","25.9","0.0","166"
"","HP","1348","0","25.1","21.7","-0.1","88"
"","J&K","2030","508","43.0","38.7","-0.9","116"
"","Chandigarh","210","0","3.7","3.9","0.3","22"
"WR","Chhattisgarh","3249","0","75.9","23.0","-0.6","182"
"","Gujarat","13231","14","284.1","53.8","1.6","428"
"","MP","10088","0","198.7","120.1","-2.4","854"
"","Maharashtra","18347","9","378.0","96.1","2.2","454"
"","Goa","414","0","7.3","7.2","-0.3","37"
"","DD","299","0","6.6","6.3","0.3","33"
"","DNH","690","0","16.2","16.2","-0.1","98"
"","Essar steel","416","0","8.2","7.1","1.1","148"
"SR","Andhra Pradesh","6620","0","140.4","15.4","0.8","665"
"","Telangana","6229","0","133.8","92.8","0.9","356"
"","Karnataka","9015","500","193.0","43.1","2.4","563"
"","Kerala","3323","0","64.0","50.1","1.0","84"
"","Tamil Nadu","13244","0","274.2","127.6","3.9","445"
"","Pondy","295","0","6.2","6.2","0.0","34"
"ER","Bihar","3162","200","66.9","63.8","-0.2","312"
"","DVC","2535","0","58.9","-18.6","0.3","285"
"","Jharkhand","1134","0","22.5","12.7","0.3","135"
"","Odisha","3817","0","69.4","21.2","-1.0","389"
"","West Bengal","6499","0","115.3","30.7","-2.1","365"
"","Sikkim","106","0","1.5","1.2","0.2","20"
"NER","Arunachal Pradesh","104","0","2.0","1.5","0.5","41"
"","Assam","1301","32","22.0","15.2","2.2","164"
"","Manipur","152","0","2.7","2.4","0.3","26"
"","Meghalaya","337","0","5.5","4.8","-0.5","42"
"","Mizoram","84","15","1.5","1.1","0.4","27"
"","Nagaland","110","1","2.2","1.6","0.5","37"
"","Tripura","212","2","3.0","-1.1","0.4","35"
