"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11102","0","258.4","141.4","-0.4","116","0.0"
"","Haryana","8917","0","193.2","159.6","0.5","128","0.0"
"","Rajasthan","10267","0","230.8","48.6","1.1","399","0.0"
"","Delhi","5556","0","116.4","91.9","0.4","172","0.1"
"","UP","16069","120","334.2","173.1","-1.1","195","0.0"
"","Uttarakhand","1811","0","37.2","16.0","-0.4","115","0.0"
"","HP","1422","0","30.5","0.0","3.0","326","0.0"
"","J&K","2108","527","42.0","21.6","-4.2","23","10.0"
"","Chandigarh","298","0","5.9","6.4","-0.5","11","0.0"
"WR","Chhattisgarh","3477","0","80.5","21.5","-2.8","418","0.0"
"","Gujarat","13726","0","310.2","68.4","4.6","889","0.0"
"","MP","7314","0","160.3","57.7","-0.6","315","0.0"
"","Maharashtra","19008","0","419.7","131.9","0.3","854","0.0"
"","Goa","403","0","10.2","9.0","0.6","74","0.0"
"","DD","347","0","7.9","6.9","1.0","59","0.0"
"","DNH","777","0","16.7","15.8","0.9","134","0.0"
"","Essar steel","544","0","11.3","12.4","-1.1","191","0.0"
"SR","Andhra Pradesh","8322","0","181.4","19.7","1.4","692","0.0"
"","Telangana","10198","0","213.3","79.5","-0.8","596","0.0"
"","Karnataka","9417","0","184.9","37.5","-1.2","600","0.0"
"","Kerala","3316","0","65.1","29.7","1.0","286","0.0"
"","Tamil Nadu","14490","0","300.3","97.1","3.1","650","0.0"
"","Pondy","333","0","7.1","7.1","0.0","52","0.0"
"ER","Bihar","4805","0","90.7","94.5","-3.8","385","0.0"
"","DVC","2924","0","66.5","-24.0","5.0","345","0.8"
"","Jharkhand","1042","0","22.8","16.6","-1.1","165","0.0"
"","Odisha","4951","0","96.9","34.6","1.6","398","0.0"
"","West Bengal","8213","0","168.6","63.6","1.9","478","0.0"
"","Sikkim","88","0","1.2","1.5","-0.3","20","0.0"
"NER","Arunachal Pradesh","133","0","2.5","2.4","0.1","6","0.0"
"","Assam","1706","154","34.0","28.6","1.6","209","1.4"
"","Manipur","180","2","2.1","2.2","-0.2","34","0.0"
"","Meghalaya","306","2","5.3","-0.3","-0.1","8","0.0"
"","Mizoram","78","0","1.4","0.8","0.3","4","0.0"
"","Nagaland","115","1","2.3","1.7","0.2","24","0.0"
"","Tripura","292","4","5.4","3.7","1.3","61","0.0"
