"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5334","0","116.6","20.4","-0.7","103","0.0"
"","Haryana","6276","100","119.0","68.1","1.2","343","1.5"
"","Rajasthan","11103","0","227.1","54.4","4.8","715","0.0"
"","Delhi","3450","0","68.5","45.9","-0.3","207","0.0"
"","UP","13858","0","289.3","109.8","2.4","540","0.0"
"","Uttarakhand","1793","0","34.7","24.3","-0.6","125","0.0"
"","HP","1320","54","25.8","15.2","0.2","107","0.5"
"","J&K","1915","479","26.1","34.7","-17.1","263","6.0"
"","Chandigarh","169","0","3.2","3.2","-0.1","22","0.0"
"WR","Chhattisgarh","3978","0","86.4","21.5","-1.0","204","0.0"
"","Gujarat","15837","0","346.7","128.9","8.5","930","0.0"
"","MP","12499","0","266.4","160.1","-1.0","506","0.0"
"","Maharashtra","23341","0","491.6","156.2","3.3","626","0.0"
"","Goa","468","0","10.6","9.6","0.5","103","0.0"
"","DD","329","0","7.3","6.5","0.8","101","0.0"
"","DNH","689","0","5.4","14.9","-9.5","95","0.0"
"","Essar steel","562","0","10.7","11.2","-0.5","294","0.0"
"SR","Andhra Pradesh","8340","0","185.2","66.8","0.1","725","0.0"
"","Telangana","9298","0","201.5","100.3","1.5","514","0.0"
"","Karnataka","10542","0","205.2","49.9","-0.4","503","0.0"
"","Kerala","3407","0","69.8","46.2","0.4","198","0.0"
"","Tamil Nadu","12541","0","272.4","134.3","-0.4","553","0.0"
"","Pondy","331","0","6.8","6.8","0.0","62","0.0"
"ER","Bihar","4494","0","80.2","78.4","-0.5","402","0.0"
"","DVC","2956","0","62.8","-28.7","4.3","456","0.5"
"","Jharkhand","1079","-218","23.4","16.4","0.4","185","0.7"
"","Odisha","4438","0","90.7","32.1","5.4","385","0.0"
"","West Bengal","7473","0","137.2","36.7","3.8","445","0.0"
"","Sikkim","95","0","1.3","1.2","0.1","20","0.0"
"NER","Arunachal Pradesh","105","3","2.1","1.6","0.5","321","0.0"
"","Assam","1474","47","25.5","19.4","1.5","111","0.3"
"","Manipur","160","2","2.2","2.4","-0.2","31","0.0"
"","Meghalaya","310","0","5.2","2.5","0.0","85","0.0"
"","Mizoram","88","3","1.9","0.8","0.5","19","0.0"
"","Nagaland","117","2","2.1","1.5","0.3","39","0.0"
"","Tripura","235","3","3.7","2.1","0.3","35","0.1"
