"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4766","0","98.9","43.2","-0.2","162"
"","Haryana","6227","0","109.2","76.0","-1.1","236"
"","Rajasthan","10143","0","207.9","75.1","3.9","385"
"","Delhi","3272","0","61.1","52.5","0.6","260"
"","UP","12452","0","268.7","84.0","-1.9","429"
"","Uttarakhand","1751","0","34.1","20.5","0.6","123"
"","HP","1397","0","25.0","17.8","0.5","162"
"","J&K","1798","449","36.5","33.2","-3.7","0"
"","Chandigarh","174","0","3.3","3.4","-0.1","21"
"WR","Chhattisgarh","3164","0","68.2","15.5","0.7","348"
"","Gujarat","12515","0","266.7","74.9","-0.6","421"
"","MP","9922","0","213.0","124.6","-1.3","547"
"","Maharashtra","20639","0","435.2","112.6","-0.4","437"
"","Goa","424","0","8.6","7.4","0.6","66"
"","DD","310","0","6.8","6.5","0.3","54"
"","DNH","748","0","17.1","17.6","-0.5","13"
"","Essar steel","350","0","7.4","9.1","-1.8","50"
"SR","Andhra Pradesh","7262","0","163.0","29.0","2.8","574"
"","Telangana","7150","0","147.6","71.2","1.3","453"
"","Karnataka","9464","200","205.4","80.8","5.3","736"
"","Kerala","3441","0","64.0","53.8","2.2","319"
"","Tamil Nadu","13601","0","294.6","156.3","-0.3","947"
"","Pondy","327","0","6.8","7.1","-0.3","28"
"ER","Bihar","3478","100","61.9","58.1","-0.2","60"
"","DVC","2590","0","56.8","-28.6","-2.8","120"
"","Jharkhand","1077","0","20.2","15.1","2.4","160"
"","Odisha","3761","200","69.6","15.7","4.0","280"
"","West Bengal","6943","0","106.6","27.2","0.3","150"
"","Sikkim","91","0","1.6","1.1","0.5","25"
"NER","Arunachal Pradesh","122","4","2.0","1.8","0.3","17"
"","Assam","1415","56","23.2","16.1","2.6","141"
"","Manipur","139","1","2.0","2.0","0.0","11"
"","Meghalaya","261","3","4.7","3.7","-0.4","19"
"","Mizoram","86","1","1.3","1.2","0.1","12"
"","Nagaland","103","8","1.5","1.7","-0.3","22"
"","Tripura","202","1","4.3","2.8","1.1","61"
