"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6164","0","110.9","53.1","1.5","243"
"","Haryana","6411","0","121.5","94.2","-0.5","113"
"","Rajasthan","10418","205","216.0","65.9","2.8","322"
"","Delhi","3441","0","61.2","49.2","0.3","175"
"","UP","12803","0","277.7","92.8","2.7","426"
"","Uttarakhand","1867","0","33.0","18.7","0.3","173"
"","HP","1451","0","25.1","18.7","1.0","233"
"","J&K","1949","487","41.8","35.8","-1.3","194"
"","Chandigarh","198","0","3.4","3.6","-0.2","4"
"WR","Chhattisgarh","3377","0","76.3","20.2","0.9","407"
"","Gujarat","13455","0","295.6","88.1","-0.2","318"
"","MP","9953","0","199.1","124.1","-1.1","375"
"","Maharashtra","20966","0","445.8","152.8","-1.0","572"
"","Goa","537","0","9.5","8.3","0.6","82"
"","DD","307","0","7.0","6.6","0.4","27"
"","DNH","734","0","16.9","17.0","-0.1","17"
"","Essar steel","507","0","10.4","9.2","1.1","200"
"SR","Andhra Pradesh","7319","0","157.5","18.3","2.2","466"
"","Telangana","8328","0","168.6","78.9","1.5","397"
"","Karnataka","9333","0","206.2","79.2","0.5","459"
"","Kerala","3529","0","67.8","56.2","2.1","268"
"","Tamil Nadu","13470","0","282.7","130.8","-1.6","613"
"","Pondy","326","0","6.5","6.8","-0.3","26"
"ER","Bihar","3664","0","63.1","59.9","-1.2","402"
"","DVC","2698","0","63.5","-39.0","-0.9","356"
"","Jharkhand","1059","0","23.5","16.7","0.7","165"
"","Odisha","3641","0","67.5","12.2","-0.6","345"
"","West Bengal","6986","0","117.2","20.2","1.3","378"
"","Sikkim","95","0","1.8","1.7","0.1","20"
"NER","Arunachal Pradesh","79","5","2.1","1.9","0.2","1"
"","Assam","1383","22","22.6","16.8","2.1","105"
"","Manipur","155","3","2.2","2.6","-0.3","14"
"","Meghalaya","285","0","6.2","4.5","0.3","25"
"","Mizoram","80","2","1.4","1.2","0.1","7"
"","Nagaland","114","1","1.7","1.8","-0.3","15"
"","Tripura","216","1","3.7","2.5","0.6","24"
