"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5705","0","112.8","30.7","-0.4","98","0.0"
"","Haryana","6684","0","130.2","70.2","0.1","134","0.0"
"","Rajasthan","11529","736","234.2","66.7","0.2","332","0.0"
"","Delhi","4104","0","67.7","52.0","-0.8","183","0.0"
"","UP","14246","60","291.9","122.5","1.2","282","3.3"
"","Uttarakhand","2118","0","39.4","24.4","-0.4","112","0.0"
"","HP","1637","0","29.9","24.6","0.2","225","0.0"
"","J&K","2728","682","54.2","45.9","3.2","501","12.8"
"","Chandigarh","218","0","3.6","3.8","-0.2","17","0.0"
"WR","Chhattisgarh","3724","0","79.3","33.6","-3.0","285","0.0"
"","Gujarat","15295","0","327.3","95.6","3.7","571","0.0"
"","MP","14025","0","259.0","140.1","-0.2","535","0.0"
"","Maharashtra","20478","0","412.5","113.2","0.5","644","0.0"
"","Goa","458","0","9.4","9.0","-0.1","38","0.0"
"","DD","307","0","7.0","6.8","0.1","28","0.0"
"","DNH","749","0","17.5","17.5","0.1","87","0.0"
"","Essar steel","517","0","10.7","10.8","-0.1","263","0.0"
"SR","Andhra Pradesh","8218","0","162.8","61.5","0.2","467","0.0"
"","Telangana","8813","0","179.3","68.6","1.0","501","0.0"
"","Karnataka","11554","0","215.2","77.0","-0.5","410","0.0"
"","Kerala","3464","0","67.0","53.8","0.2","138","0.0"
"","Tamil Nadu","13407","0","290.2","150.5","1.6","697","0.0"
"","Pondy","382","0","7.9","7.9","0.0","47","0.0"
"ER","Bihar","4236","0","74.4","69.4","-0.2","460","0.0"
"","DVC","3022","0","69.6","-35.7","-0.8","396","0.0"
"","Jharkhand","992","109","24.6","18.4","0.9","169","0.3"
"","Odisha","3880","0","71.2","22.9","0.1","267","0.0"
"","West Bengal","6264","0","114.2","25.5","-0.9","309","0.0"
"","Sikkim","91","0","1.4","1.9","-0.5","18","0.0"
"NER","Arunachal Pradesh","109","2","2.2","2.0","0.2","42","0.0"
"","Assam","1392","32","23.8","18.4","0.7","111","0.5"
"","Manipur","176","3","3.0","3.1","-0.1","18","0.0"
"","Meghalaya","345","0","6.4","5.1","-0.1","43","0.0"
"","Mizoram","108","1","1.9","1.6","0.3","13","0.0"
"","Nagaland","126","2","2.3","2.0","0.1","23","0.0"
"","Tripura","214","2","4.0","2.0","-0.1","35","0.0"
