"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11787","0","266.5","137.3","-1.9","44","0.0"
"","Haryana","9778","0","214.8","161.0","-0.5","163","0.0"
"","Rajasthan","9849","0","217.3","65.0","-2.6","340","0.0"
"","Delhi","6363","0","132.7","109.8","0.1","256","0.1"
"","UP","20753","340","430.6","184.8","1.0","550","4.4"
"","Uttarakhand","1937","0","44.2","17.2","-0.2","80","0.0"
"","HP","1440","0","30.7","-1.4","-0.6","23","0.0"
"","J&K","2076","519","42.1","19.9","-0.9","161","10.0"
"","Chandigarh","293","0","6.0","6.7","-0.7","2","0.0"
"WR","Chhattisgarh","4134","49","96.3","38.1","1.9","392","0.1"
"","Gujarat","13823","0","305.7","59.9","6.7","706","0.0"
"","MP","8437","0","182.6","81.6","-0.6","391","0.0"
"","Maharashtra","20250","0","449.4","146.1","1.7","428","0.0"
"","Goa","541","0","11.3","10.5","0.3","65","0.0"
"","DD","337","0","7.7","6.9","0.7","52","0.0"
"","DNH","813","0","19.1","19.1","0.0","57","0.0"
"","Essar steel","294","0","5.2","5.4","-0.2","291","0.0"
"SR","Andhra Pradesh","9110","0","194.8","49.9","2.3","704","0.0"
"","Telangana","11638","0","241.7","121.8","1.2","785","0.0"
"","Karnataka","10026","0","191.8","39.7","1.3","505","0.0"
"","Kerala","3170","0","65.6","42.5","1.7","205","0.0"
"","Tamil Nadu","14168","0","310.8","114.5","0.2","475","0.0"
"","Pondy","405","0","8.6","8.5","0.1","61","0.0"
"ER","Bihar","5753","0","117.8","112.7","1.0","200","0.0"
"","DVC","3068","0","64.8","-31.6","-0.4","200","0.0"
"","Jharkhand","1170","0","24.9","16.9","-1.1","50","0.0"
"","Odisha","4502","250","89.2","21.5","6.8","650","0.8"
"","West Bengal","8653","0","173.5","90.9","0.3","250","0.0"
"","Sikkim","91","0","1.0","1.4","-0.4","0","0.0"
"NER","Arunachal Pradesh","126","2","2.2","2.1","0.1","73","0.0"
"","Assam","1968","69","37.2","32.0","1.0","135","1.3"
"","Manipur","178","2","2.5","2.3","0.3","39","0.0"
"","Meghalaya","329","0","5.6","1.6","0.1","64","0.0"
"","Mizoram","94","1","1.8","0.3","0.3","11","0.0"
"","Nagaland","128","3","2.4","2.1","-0.1","47","0.0"
"","Tripura","289","4","5.4","4.4","0.4","69","0.1"
