"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6386","0","141.8","105.6","-0.5","278","0.0"
"","Haryana","7081","0","144.9","113.5","-2.2","260","0.0"
"","Rajasthan","9768","0","196.2","68.3","3.3","614","0.0"
"","Delhi","5607","0","112.5","93.8","-0.8","148","0.0"
"","UP","17133","100","357.1","154.9","-0.6","310","0.0"
"","Uttarakhand","1761","0","38.6","16.7","0.3","203","0.0"
"","HP","1265","0","26.1","1.7","2.2","179","0.0"
"","J&K","1640","410","34.6","14.4","-0.6","250","8.1"
"","Chandigarh","308","0","6.3","6.1","0.3","47","0.0"
"WR","Chhattisgarh","3344","0","78.6","14.0","0.7","92","0.0"
"","Gujarat","15384","0","330.8","98.4","2.9","617","0.0"
"","MP","6876","0","149.6","65.6","-0.4","468","0.0"
"","Maharashtra","18094","0","409.7","109.2","-0.9","847","0.0"
"","Goa","438","0","8.7","9.8","-1.5","34","0.0"
"","DD","322","0","7.2","6.6","0.6","59","0.0"
"","DNH","735","0","16.4","16.8","-0.4","24","0.0"
"","Essar steel","91","0","7.4","7.8","-0.4","164","0.0"
"SR","Andhra Pradesh","6198","0","118.7","31.4","0.6","758","0.0"
"","Telangana","5942","0","121.3","49.2","-3.0","394","0.0"
"","Karnataka","7727","0","166.3","80.0","4.2","716","0.0"
"","Kerala","3466","0","63.9","50.4","1.4","387","0.0"
"","Tamil Nadu","13920","0","301.4","121.9","-2.5","623","0.0"
"","Pondy","341","0","7.4","7.8","-0.5","20","0.0"
"ER","Bihar","4019","0","72.3","69.6","-1.4","412","0.8"
"","DVC","2884","0","64.5","-37.9","-0.1","385","0.0"
"","Jharkhand","1114","0","23.6","17.3","0.5","202","0.0"
"","Odisha","4201","0","79.2","18.9","1.0","398","0.0"
"","West Bengal","8066","0","151.1","50.4","3.5","445","0.0"
"","Sikkim","62","0","1.0","1.1","0.0","20","0.0"
"NER","Arunachal Pradesh","92","6","1.8","1.6","0.2","28","0.1"
"","Assam","1608","72","31.4","23.6","4.5","175","0.6"
"","Manipur","153","1","2.3","1.7","0.6","43","0.1"
"","Meghalaya","233","0","3.7","0.6","-0.1","27","0.0"
"","Mizoram","73","1","1.1","0.9","0.0","14","0.0"
"","Nagaland","110","2","2.2","1.7","0.2","46","0.0"
"","Tripura","244","10","4.6","2.8","0.5","242","0.2"
