"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5334","0","106.2","46.8","1.8","193"
"","Haryana","6462","0","115.2","72.2","-1.5","212"
"","Rajasthan","10318","0","223.9","76.0","3.2","318"
"","Delhi","3604","1","60.6","45.3","-0.9","235"
"","UP","10892","1100","234.6","103.2","2.5","378"
"","Uttarakhand","1908","0","36.0","24.4","1.3","184"
"","HP","1417","0","26.3","22.1","0.4","109"
"","J&K","2065","516","42.9","36.0","0.6","118"
"","Chandigarh","218","0","3.6","3.6","0.3","17"
"WR","Chhattisgarh","3454","96","73.0","29.9","-1.5","157"
"","Gujarat","12961","0","277.9","65.6","1.9","322"
"","MP","10675","0","215.0","125.0","-0.5","299"
"","Maharashtra","18304","14","375.9","93.8","3.3","647"
"","Goa","406","0","6.9","8.1","-1.8","15"
"","DD","287","0","6.2","6.4","-0.2","32"
"","DNH","693","0","15.8","15.8","0.0","24"
"","Essar steel","417","0","8.7","7.2","1.5","182"
"SR","Andhra Pradesh","6383","0","135.2","15.9","1.3","659"
"","Telangana","6087","0","127.9","87.1","0.4","309"
"","Karnataka","8516","700","183.5","42.2","1.5","359"
"","Kerala","3360","0","61.0","44.3","2.0","313"
"","Tamil Nadu","12764","0","258.7","119.6","-6.2","353"
"","Pondy","305","0","5.9","6.6","-0.6","22"
"ER","Bihar","3494","150","63.4","59.9","1.1","160"
"","DVC","2430","0","58.8","-18.5","0.6","190"
"","Jharkhand","994","0","22.6","10.4","0.9","110"
"","Odisha","3499","0","54.8","18.7","1.0","250"
"","West Bengal","6328","0","119.8","23.2","0.6","210"
"","Sikkim","94","0","1.4","1.0","0.5","24"
"NER","Arunachal Pradesh","105","1","2.0","1.4","0.6","72"
"","Assam","1278","32","21.6","15.4","1.5","160"
"","Manipur","153","4","2.6","2.3","0.3","30"
"","Meghalaya","359","1","5.7","5.1","-0.9","38"
"","Mizoram","84","2","1.5","1.1","0.3","33"
"","Nagaland","113","3","2.3","1.6","0.6","34"
"","Tripura","214","1","3.1","-1.1","1.0","109"
