"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5769","0","119.8","25.0","-0.6","98","0.0"
"","Haryana","6624","0","127.6","68.2","0.6","187","0.0"
"","Rajasthan","12951","0","237.2","69.7","-1.0","368","0.0"
"","Delhi","3755","0","65.5","52.1","0.0","212","0.0"
"","UP","13500","0","280.5","107.1","-0.8","489","0.9"
"","Uttarakhand","2063","0","38.9","25.5","-0.7","100","0.0"
"","HP","1622","0","29.8","22.2","1.4","187","0.1"
"","J&K","2282","571","45.5","42.6","-2.4","174","10.8"
"","Chandigarh","215","0","3.5","3.2","0.2","42","0.0"
"WR","Chhattisgarh","3366","0","70.6","18.6","1.4","511","1.2"
"","Gujarat","15034","0","326.5","84.1","4.8","951","0.0"
"","MP","13512","0","256.1","145.4","-0.3","662","0.0"
"","Maharashtra","20376","0","412.5","104.2","0.6","571","0.0"
"","Goa","452","0","10.3","8.7","1.1","103","0.0"
"","DD","323","0","7.2","6.1","1.1","89","0.0"
"","DNH","718","0","16.4","15.7","0.6","68","0.0"
"","Essar steel","539","0","10.7","10.4","0.4","277","0.0"
"SR","Andhra Pradesh","7507","0","161.9","59.6","0.5","781","0.0"
"","Telangana","8359","0","173.2","96.2","2.3","637","0.0"
"","Karnataka","10602","0","204.9","70.0","-0.5","402","0.0"
"","Kerala","3592","0","70.9","58.1","1.0","191","0.0"
"","Tamil Nadu","13844","0","297.3","161.2","-0.7","414","0.0"
"","Pondy","349","0","6.8","7.3","-0.5","26","0.0"
"ER","Bihar","3899","0","69.2","65.8","-1.9","460","0.0"
"","DVC","2921","0","62.9","-24.0","1.3","396","0.0"
"","Jharkhand","1020","106","23.3","15.5","1.1","169","0.3"
"","Odisha","3650","0","70.4","25.7","2.0","267","0.0"
"","West Bengal","6299","0","115.9","21.1","1.0","309","0.0"
"","Sikkim","100","0","1.5","1.7","-0.2","18","0.0"
"NER","Arunachal Pradesh","114","2","1.9","1.9","0.1","93","0.0"
"","Assam","1372","19","23.0","16.7","1.3","102","0.5"
"","Manipur","172","4","2.7","2.8","-0.1","22","0.1"
"","Meghalaya","352","0","6.5","5.9","-0.2","32","0.0"
"","Mizoram","95","2","1.7","1.0","0.6","22","0.0"
"","Nagaland","128","3","2.0","2.0","-0.1","36","0.0"
"","Tripura","219","2","3.8","1.4","0.4","39","0.0"
