"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4372","0","85.0","41.1","0.1","293"
"","Haryana","5304","0","84.4","63.1","-0.9","424"
"","Rajasthan","7138","0","157.8","56.5","2.2","232"
"","Delhi","3220","1","62.1","44.7","-1.4","139"
"","UP","9996","2100","208.4","87.1","-0.1","554"
"","Uttarakhand","1522","0","27.7","16.6","-1.2","156"
"","HP","1226","0","23.4","10.8","0.9","114"
"","J&K","1857","324","32.7","25.4","-5.4","191"
"","Chandigarh","183","0","3.5","3.6","0.3","14"
"WR","Chhattisgarh","3734","96","82.2","34.0","-2.3","113"
"","Gujarat","13386","9","285.3","83.6","-3.4","802"
"","MP","6976","0","133.1","87.6","-5.6","188"
"","Maharashtra","18532","61","401.7","116.3","2.6","280"
"","Goa","493","0","9.9","7.5","1.7","83"
"","DD","297","0","6.4","6.4","0.0","131"
"","DNH","697","0","16.3","16.6","0.3","23"
"","Essar steel","433","0","9.9","9.6","0.3","116"
"SR","Andhra Pradesh","6453","0","147.6","22.4","0.8","400"
"","Telangana","6512","135","145.4","82.1","2.4","345"
"","Karnataka","9032","500","199.1","21.8","4.1","586"
"","Kerala","3408","125","68.9","39.6","2.0","239"
"","Tamil Nadu","12486","932","288.4","109.6","0.1","328"
"","Pondy","311","0","6.6","6.5","0.1","26"
"ER","Bihar","2414","0","45.4","49.8","-4.4","100"
"","DVC","2476","0","54.9","-12.7","0.1","320"
"","Jharkhand","957","0","21.3","10.4","-0.9","120"
"","Odisha","3854","0","75.3","19.6","1.3","150"
"","West Bengal","6252","0","131.1","30.5","-2.2","140"
"","Sikkim","95","0","1.3","1.5","-0.2","26"
"NER","Arunachal Pradesh","95","0","0.9","1.2","-0.3","37"
"","Assam","1194","130","20.3","13.9","1.7","183"
"","Manipur","129","1","1.9","2.0","0.0","45"
"","Meghalaya","310","2","4.7","4.3","-0.7","58"
"","Mizoram","78","4","1.1","0.9","0.2","25"
"","Nagaland","101","3","2.0","1.4","0.5","31"
"","Tripura","233","1","3.6","0.7","1.4","112"
