"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10829","0","245.6","131.7","-1.6","73","0.0"
"","Haryana","9105","0","195.7","160.1","-0.4","150","0.0"
"","Rajasthan","10613","0","237.9","58.6","0.6","547","0.0"
"","Delhi","5616","0","110.1","93.4","-0.6","147","0.0"
"","UP","19001","0","368.5","157.9","-2.3","251","0.1"
"","Uttarakhand","1794","0","40.8","14.2","-0.3","85","0.0"
"","HP","1371","0","28.7","-3.0","-0.4","99","0.0"
"","J&K","2129","532","42.5","19.8","-0.3","257","10.1"
"","Chandigarh","256","0","5.1","5.8","-0.7","37","0.0"
"WR","Chhattisgarh","4046","0","95.0","43.0","0.2","229","0.0"
"","Gujarat","12724","0","287.5","50.8","4.8","539","0.0"
"","MP","7665","0","174.5","80.5","-4.1","197","0.0"
"","Maharashtra","19141","0","424.0","128.8","1.8","452","0.0"
"","Goa","541","0","11.3","10.6","0.1","126","0.0"
"","DD","321","0","7.4","7.0","0.4","38","0.0"
"","DNH","791","0","18.7","18.7","-0.1","112","0.0"
"","Essar steel","353","0","5.8","6.3","-0.5","242","0.0"
"SR","Andhra Pradesh","7112","0","165.4","11.5","0.1","665","0.0"
"","Telangana","9775","0","210.6","84.5","3.9","1126","0.0"
"","Karnataka","8375","0","160.0","24.5","0.3","595","0.0"
"","Kerala","3162","0","64.6","44.3","2.0","286","0.0"
"","Tamil Nadu","13312","0","284.2","108.3","0.5","425","0.0"
"","Pondy","371","0","7.9","7.7","0.2","49","0.0"
"ER","Bihar","5473","0","100.7","96.3","0.6","100","0.0"
"","DVC","2980","0","62.8","-26.3","0.6","220","0.0"
"","Jharkhand","1151","0","24.7","16.8","-1.1","50","0.0"
"","Odisha","4472","0","94.0","24.8","1.7","350","0.0"
"","West Bengal","8099","0","161.6","84.5","-2.0","100","0.0"
"","Sikkim","76","0","0.8","1.3","-0.4","10","0.0"
"NER","Arunachal Pradesh","131","1","2.4","2.6","-0.2","48","0.0"
"","Assam","1896","120","34.8","30.2","0.1","124","1.7"
"","Manipur","159","2","2.5","2.4","0.1","22","0.0"
"","Meghalaya","319","0","5.5","1.7","0.0","35","0.0"
"","Mizoram","95","1","1.9","1.3","0.2","29","0.0"
"","Nagaland","140","2","2.5","2.4","-0.2","45","0.0"
"","Tripura","275","2","4.4","3.7","-0.2","23","0.0"
