"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11609","0","260.3","137.5","-1.3","93","0.0"
"","Haryana","10073","0","218.3","159.3","0.4","218","0.0"
"","Rajasthan","9738","0","214.6","49.8","-0.9","567","0.0"
"","Delhi","6226","0","129.7","104.4","1.1","394","0.1"
"","UP","20390","890","439.7","196.8","5.4","621","8.8"
"","Uttarakhand","2011","0","43.4","16.3","-0.2","208","0.0"
"","HP","1565","0","31.5","-2.3","0.5","208","0.0"
"","J&K","2129","532","41.7","19.5","-0.7","230","9.9"
"","Chandigarh","306","0","6.2","6.5","-0.3","11","0.0"
"WR","Chhattisgarh","4234","0","97.0","35.7","-0.3","195","0.0"
"","Gujarat","14599","0","323.9","70.7","5.4","711","0.0"
"","MP","8450","0","186.8","81.6","-3.3","411","0.0"
"","Maharashtra","18380","0","402.8","131.0","-3.5","454","0.0"
"","Goa","541","0","11.4","10.7","0.1","31","0.0"
"","DD","345","0","7.8","7.2","0.6","41","0.0"
"","DNH","787","0","18.4","18.6","-0.2","35","0.0"
"","Essar steel","310","0","5.0","5.4","-0.4","254","0.0"
"SR","Andhra Pradesh","8249","0","182.7","40.3","0.6","498","0.0"
"","Telangana","9656","0","205.2","100.1","-1.1","443","0.0"
"","Karnataka","10048","0","184.8","31.7","-0.8","496","0.0"
"","Kerala","3210","-75","66.1","43.9","2.0","217","0.3"
"","Tamil Nadu","14131","0","303.6","105.0","-0.7","366","0.0"
"","Pondy","389","0","8.4","8.4","0.0","30","0.0"
"ER","Bihar","5764","0","117.6","115.2","-2.2","90","0.0"
"","DVC","3041","0","63.8","-35.7","-0.2","200","0.0"
"","Jharkhand","1338","0","27.0","18.0","-0.4","30","0.0"
"","Odisha","4709","0","95.7","27.4","8.8","690","0.0"
"","West Bengal","8658","0","177.2","89.2","1.7","380","0.0"
"","Sikkim","84","0","0.9","1.3","-0.5","5","0.0"
"NER","Arunachal Pradesh","125","2","2.4","2.2","0.2","72","0.0"
"","Assam","1825","85","34.9","29.6","1.4","173","2.8"
"","Manipur","145","1","2.5","2.4","0.1","36","0.0"
"","Meghalaya","324","0","5.4","1.5","-0.1","66","0.0"
"","Mizoram","95","2","1.8","0.7","0.9","30","0.0"
"","Nagaland","126","1","2.1","2.3","-0.4","47","0.0"
"","Tripura","288","2","4.7","4.5","0.4","43","0.0"
