"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4607","0","95.6","49.0","-0.4","226"
"","Haryana","5629","0","105.2","64.1","0.6","302"
"","Rajasthan","9608","0","209.0","79.7","1.2","248"
"","Delhi","3264","0","55.8","42.4","-0.8","236"
"","UP","10591","1520","228.3","107.6","0.3","309"
"","Uttarakhand","1746","0","32.1","24.3","0.8","137"
"","HP","1273","0","23.7","19.3","-0.5","77"
"","J&K","1972","493","41.6","34.7","0.4","154"
"","Chandigarh","176","0","3.1","3.3","0.3","19"
"WR","Chhattisgarh","3145","96","68.7","28.0","0.7","224"
"","Gujarat","12085","30","256.2","57.6","0.9","315"
"","MP","10473","0","214.7","131.0","-3.6","70"
"","Maharashtra","18142","15","385.4","97.4","-0.1","380"
"","Goa","374","0","7.8","7.4","-0.2","21"
"","DD","273","0","6.0","6.2","-0.2","25"
"","DNH","653","0","15.2","15.4","-0.2","0"
"","Essar steel","365","0","7.1","5.7","1.4","210"
"SR","Andhra Pradesh","5870","0","122.2","23.2","-2.1","368"
"","Telangana","5609","0","129.3","78.1","3.0","242"
"","Karnataka","7525","1200","165.5","39.6","5.2","425"
"","Kerala","2914","0","56.9","45.6","2.1","224"
"","Tamil Nadu","9861","0","212.6","82.5","0.6","481"
"","Pondy","254","0","5.2","5.4","-0.2","30"
"ER","Bihar","3292","300","66.2","60.5","2.6","310"
"","DVC","2510","0","57.0","-13.2","-1.3","250"
"","Jharkhand","1143","71","23.2","10.4","0.2","165"
"","Odisha","3197","0","58.4","20.3","-1.5","320"
"","West Bengal","6149","0","120.1","22.3","1.9","380"
"","Sikkim","76","0","1.4","1.0","0.4","21"
"NER","Arunachal Pradesh","101","6","1.7","1.5","0.2","65"
"","Assam","1204","46","19.8","14.3","0.5","165"
"","Manipur","153","0","2.4","2.5","-0.1","22"
"","Meghalaya","316","1","4.7","4.8","-0.9","31"
"","Mizoram","79","3","1.4","1.2","0.1","27"
"","Nagaland","96","5","1.7","1.6","0.1","48"
"","Tripura","198","0","3.3","-0.4","1.6","20"
