"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10450","0","238.1","133.7","-0.6","124","0.0"
"","Haryana","8768","0","181.4","118.9","1.2","217","0.0"
"","Rajasthan","9195","0","196.4","81.1","2.4","662","0.0"
"","Delhi","5239","0","103.4","80.4","-2.4","163","0.0"
"","UP","16742","740","350.6","167.4","1.3","259","2.0"
"","Uttarakhand","1795","0","37.1","14.8","0.0","97","0.0"
"","HP","1224","0","26.2","-2.5","1.9","149","0.0"
"","J&K","1824","456","36.7","12.8","-2.1","168","8.7"
"","Chandigarh","269","0","5.3","6.4","-1.1","0","0.0"
"WR","Chhattisgarh","3786","0","90.5","25.8","-0.1","117","0.0"
"","Gujarat","11444","0","257.0","51.7","-0.3","370","0.0"
"","MP","7314","0","162.4","82.1","0.8","547","0.0"
"","Maharashtra","19775","0","433.4","125.7","1.5","542","0.0"
"","Goa","411","0","8.4","7.5","0.3","35","0.0"
"","DD","305","0","7.0","6.3","0.7","38","0.0"
"","DNH","741","0","16.9","16.7","0.2","39","0.0"
"","Essar steel","123","0","1.4","0.9","0.6","156","0.0"
"SR","Andhra Pradesh","6301","0","146","41","3.4","659","0.0"
"","Telangana","7947","0","165","76","-1.6","326","0.0"
"","Karnataka","7571","0","164","53","3.1","542","0.0"
"","Kerala","3099","0","60","37","1.5","248","0.0"
"","Tamil Nadu","11695","0","251","125","5.6","448","0.0"
"","Pondy","307","0","6","7","-0.9","28","0.0"
"ER","Bihar","3773","0","66.2","63.8","-1.7","350","0.0"
"","DVC","2572","0","63.4","-17.1","0.8","285","0.0"
"","Jharkhand","1181","0","21.7","16.6","-2.6","155","0.0"
"","Odisha","4064","0","78.4","25.6","-2.0","380","0.0"
"","West Bengal","6879","0","129.7","40.2","3.6","400","0.0"
"","Sikkim","75","0","0.9","1.3","-0.4","22","0.0"
"NER","Arunachal Pradesh","126","2","2.1","2.9","-0.8","6","0.1"
"","Assam","1438","128","25.8","18.9","2.6","212","1.3"
"","Manipur","133","6","2.3","2.0","0.2","31","0.1"
"","Meghalaya","248","0","4.5","-1.7","-0.2","27","0.0"
"","Mizoram","72","1","1.3","1.2","0.0","9","0.1"
"","Nagaland","110","4","2.0","2.0","-0.2","26","0.1"
"","Tripura","192","7","3.7","2.7","-0.1","44","0.1"
