"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4998","0","106.8","24.2","-0.5","93","0.0"
"","Haryana","5505","0","103.4","66.2","1.4","269","0.0"
"","Rajasthan","11055","0","218.1","54.9","1.5","279","0.0"
"","Delhi","2932","0","55.5","45.2","-0.8","175","0.0"
"","UP","13165","0","263.3","106.0","0.0","292","0.0"
"","Uttarakhand","1606","0","31.0","20.4","0.6","181","0.0"
"","HP","1402","0","25.3","15.5","0.4","117","0.0"
"","J&K","2113","528","42.5","36.8","-1.8","177","10.1"
"","Chandigarh","159","0","2.9","2.8","0.1","17","0.0"
"WR","Chhattisgarh","3572","0","76.0","10.5","-2.5","192","0.0"
"","Gujarat","12113","0","268.5","115.0","5.7","535","0.0"
"","MP","12726","0","257.8","167.4","-1.0","617","0.0"
"","Maharashtra","20353","0","426.6","134.1","-4.6","630","0.0"
"","Goa","444","0","9.8","9.2","0.2","37","0.0"
"","DD","268","0","6.0","5.6","0.4","65","0.0"
"","DNH","599","0","13.7","13.5","0.3","92","0.0"
"","Essar steel","520","0","11.1","11.2","-0.1","266","0.0"
"SR","Andhra Pradesh","8813","0","191.6","72.7","1.5","567","0.0"
"","Telangana","8875","0","187.2","91.3","0.7","339","0.0"
"","Karnataka","10201","0","206.8","66.8","0.6","465","0.0"
"","Kerala","3370","0","64.7","49.2","0.9","217","0.0"
"","Tamil Nadu","12432","0","274.5","142.5","1.6","382","0.0"
"","Pondy","298","0","6.4","6.7","-0.3","26","0.0"
"ER","Bihar","4301","0","72.9","71.5","-0.8","460","0.0"
"","DVC","2865","100","63.0","-9.6","1.1","396","0.4"
"","Jharkhand","1141","0","24.2","15.7","-1.3","169","0.0"
"","Odisha","4322","0","92.7","41.2","2.7","267","0.0"
"","West Bengal","6075","0","105.5","19.9","0.8","309","0.0"
"","Sikkim","75","0","1.5","1.2","0.3","18","0.0"
"NER","Arunachal Pradesh","119","2","2.1","1.9","0.2","24","0.0"
"","Assam","1368","28","23.3","18.0","1.3","139","0.3"
"","Manipur","173","3","2.5","2.4","0.1","28","0.0"
"","Meghalaya","300","0","5.2","3.1","-0.1","22","0.0"
"","Mizoram","76","2","1.7","1.1","0.2","0","0.0"
"","Nagaland","120","3","2.1","1.7","0.1","17","0.0"
"","Tripura","216","4","3.4","1.7","-0.1","36","0.0"
