"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4778","0","93.5","47.7","1.3","225"
"","Haryana","5863","0","106.5","83.6","0.0","364"
"","Rajasthan","9646","321","197.9","83.8","2.3","383"
"","Delhi","2975","0","55.5","39.9","1.0","315"
"","UP","12217","5","252.7","86.4","-2.2","357"
"","Uttarakhand","1658","0","31.3","17.7","-0.7","249"
"","HP","1370","0","24.0","18.0","0.4","159"
"","J&K","1700","425","37.1","34.0","-2.5","117"
"","Chandigarh","174","0","3.3","3.3","0.0","23"
"WR","Chhattisgarh","2857","0","60.9","3.5","-2.1","340"
"","Gujarat","12731","0","275.8","72.4","-1.5","360"
"","MP","9985","0","218.0","139.6","-2.9","385"
"","Maharashtra","19735","0","418.2","105.7","1.3","516"
"","Goa","427","0","8.7","8.2","0.1","73"
"","DD","285","0","6.3","6.3","0.0","9"
"","DNH","694","0","15.8","16.2","-0.3","39"
"","Essar steel","461","0","8.0","8.2","-0.2","197"
"SR","Andhra Pradesh","6974","0","151.6","26.6","-0.1","801"
"","Telangana","6616","0","135.0","65.9","1.0","337"
"","Karnataka","9324","0","202.5","81.1","2.8","465"
"","Kerala","3599","0","67.1","54.6","3.0","245"
"","Tamil Nadu","13917","0","300.4","145.7","0.8","620"
"","Pondy","317","0","6.5","6.9","-0.4","24"
"ER","Bihar","3347","150","61.9","56.9","2.1","0"
"","DVC","2708","0","55.0","-37.2","-1.8","0"
"","Jharkhand","1242","0","19.7","13.1","1.0","250"
"","Odisha","3907","0","69.9","16.8","0.8","250"
"","West Bengal","6205","0","98.2","20.2","-0.5","150"
"","Sikkim","93","0","1.3","1.4","0.0","10"
"NER","Arunachal Pradesh","112","2","1.5","2.0","-0.5","16"
"","Assam","1389","14","23.5","16.7","2.7","125"
"","Manipur","139","2","2.1","2.1","0.1","36"
"","Meghalaya","218","0","4.9","3.9","-0.4","31"
"","Mizoram","84","4","1.4","1.2","0.2","19"
"","Nagaland","104","2","1.8","1.8","-0.1","13"
"","Tripura","207","1","2.8","2.4","-0.4","46"
