"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10236","0","220.8","125.2","-0.8","193"
"","Haryana","8233","0","166.5","127.9","-4.8","224"
"","Rajasthan","7238","0","153.3","58.3","-0.5","619"
"","Delhi","5042","0","103.8","86.1","-0.8","204"
"","UP","12231","3380","275.4","143.0","1.1","356"
"","Uttarakhand","1881","0","40.0","16.8","-0.1","185"
"","HP","1243","0","25.3","0.7","0.3","252"
"","J&K","1848","462","35.1","20.4","-0.4","153"
"","Chandigarh","290","0","5.9","6.3","0.3","0"
"WR","Chhattisgarh","3026","0","68.7","19.2","4.8","332"
"","Gujarat","10395","0","235.2","19.2","-0.7","430"
"","MP","5582","0","120.5","69.4","-1.7","222"
"","Maharashtra","16422","50","357.7","95.5","10.4","366"
"","Goa","338","35","7.5","5.9","1.4","97"
"","DD","289","0","6.6","6.1","0.5","39"
"","DNH","682","0","15.9","15.9","0.0","26"
"","Essar steel","382","0","7.2","7.4","-0.2","134"
"SR","Andhra Pradesh","6300","0","145.6","29.4","2.2","735"
"","Telangana","6024","0","141.2","91.5","1.8","483"
"","Karnataka","8498","400","172.7","28.8","2.1","512"
"","Kerala","3090","0","58.9","32.5","1.6","244"
"","Tamil Nadu","11892","0","279.6","87.4","1.2","404"
"","Pondy","350","10","6.9","6.9","0.0","45"
"ER","Bihar","2892","200","61.6","58.2","1.4","300"
"","DVC","2423","0","58.4","-17.1","-0.4","100"
"","Jharkhand","943","0","20.5","14.1","-0.8","50"
"","Odisha","3281","100","67.2","17.3","-0.1","250"
"","West Bengal","6475","0","131.4","41.4","2.8","200"
"","Sikkim","82","0","1.2","0.9","0.3","0"
"NER","Arunachal Pradesh","60","15","1.3","2.4","-1.0","0"
"","Assam","1271","183","23.0","19.0","-0.2","176"
"","Manipur","136","3","2.0","2.3","-0.3","31"
"","Meghalaya","277","0","4.3","0.3","-0.4","81"
"","Mizoram","77","1","1.3","1.2","0.0","13"
"","Nagaland","118","2","2.2","1.7","0.4","39"
"","Tripura","210","7","3.0","1.3","0.1","65"
