"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4595","0","97.3","23.5","-0.9","90","0.0"
"","Haryana","4877","0","96.3","64.5","0.6","224","0.0"
"","Rajasthan","10196","0","199.4","51.6","-0.9","380","0.0"
"","Delhi","2698","0","53.9","44.5","-1.3","96","0.0"
"","UP","14475","0","293.9","116.3","-1.8","236","0.0"
"","Uttarakhand","1469","0","26.8","16.4","-1.3","121","0.0"
"","HP","1122","0","19.5","9.4","-0.1","192","0.0"
"","J&K","2040","510","37.9","34.4","-6.1","48","9.0"
"","Chandigarh","147","0","2.7","3.0","-0.3","21","0.0"
"WR","Chhattisgarh","3399","0","81.3","14.1","0.1","269","0.0"
"","Gujarat","12420","0","258.4","94.3","7.0","729","0.0"
"","MP","12226","0","253.7","161.0","-2.7","306","0.0"
"","Maharashtra","19033","0","413.7","128.9","-1.3","765","0.0"
"","Goa","432","0","9.7","9.2","0.0","24","0.0"
"","DD","252","0","3.7","3.7","0.0","29","0.0"
"","DNH","593","0","9.5","9.7","-0.2","92","0.0"
"","Essar steel","586","0","11.2","10.1","1.1","315","0.0"
"SR","Andhra Pradesh","8513","0","184.9","63.1","-1.1","533","0.0"
"","Telangana","9096","0","190.9","95.4","2.3","774","0.0"
"","Karnataka","10580","0","205.4","60.8","0.9","492","0.0"
"","Kerala","3628","0","70.1","47.0","1.5","336","0.4"
"","Tamil Nadu","10975","0","221.4","120.8","-0.9","514","0.0"
"","Pondy","278","0","5.6","6.1","-0.5","18","0.0"
"ER","Bihar","4516","0","82.9","75.7","4.8","400","0.0"
"","DVC","2909","0","64.5","-16.9","2.1","250","0.0"
"","Jharkhand","1112","0","25.0","15.0","-0.6","50","0.0"
"","Odisha","4835","0","93.4","44.7","6.2","500","0.0"
"","West Bengal","6784","0","121.2","28.8","-0.3","350","0.0"
"","Sikkim","83","0","1.0","1.5","-0.4","10","0.0"
"NER","Arunachal Pradesh","110","2","2.0","2.0","-0.1","7","0.1"
"","Assam","1497","21","22.3","18.1","-0.3","121","0.6"
"","Manipur","165","3","2.5","2.7","-0.2","17","0.2"
"","Meghalaya","310","0","5.3","2.9","0.0","138","0.0"
"","Mizoram","87","3","1.4","1.5","-0.1","18","0.1"
"","Nagaland","129","3","2.0","1.9","-0.1","21","0.1"
"","Tripura","248","1","5.3","2.6","0.9","11","0.1"
