"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5531","0","117.0","34.6","0.5","106","0.0"
"","Haryana","6158","0","115.8","45.2","1.6","223","0.0"
"","Rajasthan","8655","0","174.9","44.2","0.3","533","0.0"
"","Delhi","3564","0","73.7","60.4","-2.0","76","0.0"
"","UP","14246","395","262.3","95.0","1.7","691","0.0"
"","Uttarakhand","1865","0","36.2","28.8","0.0","68","0.0"
"","HP","1396","0","26.0","19.9","0.2","180","0.0"
"","J&K","1923","481","40.1","37.6","-2.3","119","9.5"
"","Chandigarh","177","0","3.4","3.2","0.2","41","0.0"
"WR","Chhattisgarh","3652","0","87.3","19.5","-0.2","145","0.0"
"","Gujarat","15187","0","337.7","177.7","3.1","614","0.0"
"","MP","8462","0","177.3","67.7","-1.8","349","0.0"
"","Maharashtra","22338","0","480.1","152.1","-4.3","441","0.0"
"","Goa","519","0","10.5","10.0","-0.3","29","0.0"
"","DD","303","0","6.9","6.5","0.4","69","0.0"
"","DNH","746","0","17.4","16.7","0.7","79","0.0"
"","Essar steel","607","0","12.8","14.3","-1.5","90","0.0"
"SR","Andhra Pradesh","8379","0","175.5","53.1","1.3","350","0.0"
"","Telangana","9602","0","219.1","104.3","0.3","296","0.0"
"","Karnataka","9798","0","219.2","80.9","0.1","340","0.0"
"","Kerala","3683","0","76.3","55.9","1.5","189","0.0"
"","Tamil Nadu","14436","0","331.8","169.1","0.9","499","0.0"
"","Pondy","364","0","7.9","8.3","-0.4","44","0.0"
"ER","Bihar","3985","0","61.3","55.9","-3.5","180","0.0"
"","DVC","3018","0","69.0","-59.7","0.0","250","0.0"
"","Jharkhand","1161","0","23.3","14.0","0.7","200","0.3"
"","Odisha","3795","0","76.4","33.8","-0.7","130","0.0"
"","West Bengal","7048","0","143.2","32.6","4.6","270","0.0"
"","Sikkim","95","0","1.6","1.0","0.6","15","0.0"
"NER","Arunachal Pradesh","108","5","2.2","1.7","0.5","65","0.0"
"","Assam","1390","70","20.2","17.8","0.3","95","1.0"
"","Manipur","150","3","1.8","2.3","-0.5","24","0.1"
"","Meghalaya","312","1","4.7","3.6","-0.4","45","0.0"
"","Mizoram","78","2","1.5","1.3","-0.1","10","0.0"
"","Nagaland","114","3","1.9","2.1","-0.3","30","0.0"
"","Tripura","188","15","2.5","1.7","-0.4","50","0.4"
