"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8877","0","190.3","117.3","-2.1","105"
"","Haryana","7594","0","151.8","126.6","-2.1","202"
"","Rajasthan","8170","0","184.7","58.2","-0.8","217"
"","Delhi","4603","83","96.3","85.9","0.4","268"
"","UP","11258","4940","270.3","139.2","3.6","617"
"","Uttarakhand","1703","140","34.0","8.8","1.9","249"
"","HP","1219","39","24.3","-3.1","3.1","383"
"","J&K","1795","449","33.4","18.9","0.1","381"
"","Chandigarh","279","0","5.5","5.7","0.3","36"
"WR","Chhattisgarh","3392","0","77.8","33.0","3.9","424"
"","Gujarat","12834","0","285.4","69.2","-2.2","416"
"","MP","6658","0","139.7","81.2","-1.9","383"
"","Maharashtra","17555","30","381.7","115.3","3.1","623"
"","Goa","378","0","8.1","7.3","0.2","11"
"","DD","291","0","6.3","6.2","0.0","35"
"","DNH","692","0","16.0","16.1","-0.1","33"
"","Essar steel","373","0","7.8","9.5","-1.7","0"
"SR","Andhra Pradesh","6200","0","142.0","26.5","1.6","410"
"","Telangana","6254","0","142.4","93.9","-1.1","334"
"","Karnataka","7729","1000","171.0","19.8","3.4","421"
"","Kerala","3245","0","59.8","37.0","1.5","320"
"","Tamil Nadu","13468","0","286.5","88.3","4.3","441"
"","Pondy","321","0","6.8","6.7","0.1","65"
"ER","Bihar","3010","-300","61.1","62.6","-3.7","200"
"","DVC","2413","0","56.2","-16.4","-2.1","200"
"","Jharkhand","1066","0","23.0","13.9","0.4","120"
"","Odisha","3643","-250","77.2","14.4","0.0","250"
"","West Bengal","7381","0","154.6","59.4","-0.9","275"
"","Sikkim","66","0","1.0","0.8","0.3","25"
"NER","Arunachal Pradesh","100","1","1.4","1.8","-0.5","16"
"","Assam","1250","161","26.3","18.5","1.9","994"
"","Manipur","130","1","2.1","2.2","-0.1","20"
"","Meghalaya","299","0","4.6","1.4","-0.6","72"
"","Mizoram","80","0","1.2","1.3","-0.1","8"
"","Nagaland","102","1","1.7","1.7","-0.1","27"
"","Tripura","245","5","3.6","1.2","0.4","84"
