"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5113","0","96.4","37.5","0.7","224"
"","Haryana","6132","0","110.4","76.9","-0.2","256"
"","Rajasthan","9601","0","198.9","72.7","1.3","299"
"","Delhi","3514","0","59.0","47.5","-0.1","241"
"","UP","13437","0","277.4","86.8","-0.3","293"
"","Uttarakhand","1716","0","32.0","15.9","0.4","156"
"","HP","1302","0","25.2","20.7","-0.4","161"
"","J&K","2178","545","46.0","38.6","3.5","276"
"","Chandigarh","204","0","3.4","3.8","-0.4","6"
"WR","Chhattisgarh","3080","0","68.2","7.2","-0.5","364"
"","Gujarat","12983","0","271.7","80.5","-4.1","402"
"","MP","10340","0","207.6","119.9","-2.1","479"
"","Maharashtra","20278","0","403.1","121.8","1.5","530"
"","Goa","437","0","8.7","7.8","0.3","67"
"","DD","276","0","5.7","5.8","0.0","31"
"","DNH","687","0","15.2","15.4","-0.2","54"
"","Essar steel","731","0","12.3","12.0","0.3","178"
"SR","Andhra Pradesh","6734","0","144.8","10.3","0.1","934"
"","Telangana","7695","0","152.6","67.4","2.2","327"
"","Karnataka","9348","0","193.0","66.6","5.5","795"
"","Kerala","3404","0","63.0","51.5","2.5","279"
"","Tamil Nadu","13209","0","277.6","142.0","2.7","545"
"","Pondy","310","0","6.1","6.5","-0.4","20"
"ER","Bihar","3538","0","61.3","58.9","-2.4","62"
"","DVC","2490","0","57.4","-26.0","-0.2","241"
"","Jharkhand","1115","0","22.0","14.8","-0.3","178"
"","Odisha","4097","0","74.8","26.5","1.6","347"
"","West Bengal","6296","0","100.5","22.6","1.0","205"
"","Sikkim","94","0","1.5","1.4","0.1","5"
"NER","Arunachal Pradesh","90","6","2.0","1.7","0.2","17"
"","Assam","1355","8","21.1","15.2","1.6","131"
"","Manipur","145","1","2.3","2.2","0.1","34"
"","Meghalaya","265","0","4.6","3.7","0.0","34"
"","Mizoram","76","4","1.3","1.3","0.0","4"
"","Nagaland","115","1","2.1","1.7","0.4","18"
"","Tripura","216","1","3.8","0.9","1.2","57"
