"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9459","0","219.3","124.7","-0.8","55","0.0"
"","Haryana","8625","0","184.2","143.4","0.4","241","0.0"
"","Rajasthan","9929","0","226.6","80.6","0.5","363","0.0"
"","Delhi","4766","0","102.6","85.5","-0.8","134","0.0"
"","UP","14863","0","301.8","129.3","1.0","660","1.6"
"","Uttarakhand","1859","0","39.9","17.9","-0.3","142","0.0"
"","HP","1420","0","29.4","4.0","3.2","267","0.0"
"","J&K","2129","532","41.3","20.0","-1.8","192","9.8"
"","Chandigarh","241","0","5.2","5.9","-0.7","19","0.0"
"WR","Chhattisgarh","3747","0","84.2","32.1","-0.1","552","0.0"
"","Gujarat","14046","0","306.6","93.0","2.7","765","0.0"
"","MP","7887","0","162.9","72.8","-1.7","734","0.0"
"","Maharashtra","17890","0","385.4","173.1","-1.9","766","0.0"
"","Goa","541","0","11.9","11.3","0.0","55","0.0"
"","DD","327","0","7.4","7.0","0.4","42","0.0"
"","DNH","799","0","18.5","18.6","-0.1","41","0.0"
"","Essar steel","421","0","7.2","7.1","0.1","322","0.0"
"SR","Andhra Pradesh","6866","0","147.7","44.6","1.4","1053","0.0"
"","Telangana","7434","0","154.1","30.1","0.2","832","0.0"
"","Karnataka","7930","0","154.8","37.6","-3.5","565","0.0"
"","Kerala","3489","0","68.1","45.5","0.9","166","0.0"
"","Tamil Nadu","13467","0","280.9","129.4","-1.2","547","0.0"
"","Pondy","367","0","7.4","7.6","-0.2","34","0.0"
"ER","Bihar","4288","0","69.5","73.5","-5.0","490","0.0"
"","DVC","2754","0","59.7","-16.7","0.6","230","0.0"
"","Jharkhand","1103","0","21.8","15.6","-1.5","145","0.0"
"","Odisha","4273","0","87.6","16.7","10.8","795","0.5"
"","West Bengal","7466","0","142.8","53.7","-1.6","298","0.0"
"","Sikkim","97","0","1.0","1.7","-0.7","10","0.0"
"NER","Arunachal Pradesh","126","1","1.4","1.8","-0.4","65","0.0"
"","Assam","1719","103","28.8","23.2","0.2","101","7.0"
"","Manipur","161","2","2.4","2.2","0.3","16","0.0"
"","Meghalaya","331","0","6.4","-1.1","0.9","58","0.0"
"","Mizoram","101","1","1.6","0.4","1.0","32","0.0"
"","Nagaland","121","1","2.1","2.1","-0.2","3","0.0"
"","Tripura","289","3","4.5","4.4","-0.6","22","0.0"
