"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11209","0","240.1","123.6","-1.5","192","0.0"
"","Haryana","8765","249","186.0","125.9","2.3","304","0.2"
"","Rajasthan","7864","0","158.2","59.0","1.0","526","0.0"
"","Delhi","4993","0","104.4","81.8","-0.2","176","0.0"
"","UP","16899","0","350.9","158.5","-0.9","328","0.0"
"","Uttarakhand","1889","0","40.7","11.8","0.9","125","0.0"
"","HP","1323","0","27.1","-1.5","2.2","250","0.0"
"","J&K","1895","474","38.0","14.4","-2.4","104","9.0"
"","Chandigarh","351","0","6.9","6.9","0.0","22","0.0"
"WR","Chhattisgarh","3557","31","82.5","18.7","0.7","245","0.1"
"","Gujarat","10109","0","221.7","47.1","0.1","912","0.0"
"","MP","6555","2","141.1","72.3","-1.9","453","0.0"
"","Maharashtra","17162","0","379.2","108.0","5.1","476","0.0"
"","Goa","380","0","8.1","8.2","-0.1","83","0.0"
"","DD","315","0","7.0","6.3","0.7","59","0.0"
"","DNH","731","0","16.7","16.4","0.3","34","0.0"
"","Essar steel","401","0","8.0","8.0","0.0","147","0.0"
"SR","Andhra Pradesh","7759","0","166","43","1.2","480","0.0"
"","Telangana","8718","0","182","122","-2.3","622","0.0"
"","Karnataka","8327","0","184","67","2.7","620","0.0"
"","Kerala","3329","0","66","44","1.4","194","0.0"
"","Tamil Nadu","14918","0","328","126","9.7","670","0.0"
"","Pondy","371","0","8","8","0.2","67","0.0"
"ER","Bihar","3756","0","62.1","63.9","-4.8","220","0.0"
"","DVC","2528","0","55.8","-29.8","-0.6","225","0.0"
"","Jharkhand","848","0","13.3","12.6","-3.7","25","0.0"
"","Odisha","3821","0","76.8","24.4","1.4","225","0.0"
"","West Bengal","6788","0","123.2","32.3","1.8","230","0.0"
"","Sikkim","93","0","1.3","1.1","0.2","5","0.0"
"NER","Arunachal Pradesh","100","2","2.0","3.0","-1.0","8","0.0"
"","Assam","1602","85","30.2","23.7","2.3","177","0.9"
"","Manipur","153","3","2.0","2.3","-0.2","23","0.0"
"","Meghalaya","267","0","4.5","-0.7","-0.4","32","0.0"
"","Mizoram","75","2","1.3","1.3","0.0","14","0.0"
"","Nagaland","115","3","1.9","2.3","-0.6","8","0.0"
"","Tripura","154","10","3.5","2.8","-0.9","21","0.1"
