"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10409","0","227.7","136.4","-1.3","147","0.0"
"","Haryana","8837","0","192.2","147.5","-0.6","165","0.0"
"","Rajasthan","8363","0","186.3","74.5","-0.6","393","0.0"
"","Delhi","6270","0","127.9","102.5","-1.7","128","0.0"
"","UP","19353","360","425.4","206.4","-0.1","338","0.0"
"","Uttarakhand","2143","0","42.7","27.3","1.3","386","2.8"
"","HP","1417","0","28.6","-0.4","4.3","314","0.0"
"","J&K","2004","501","40.4","19.4","-4.6","148","9.6"
"","Chandigarh","280","0","5.4","6.2","-0.8","13","0.0"
"WR","Chhattisgarh","3451","0","76.8","10.6","-1.6","217","0.2"
"","Gujarat","12291","0","266.5","81.5","4.8","702","0.0"
"","MP","7245","0","159.5","78.7","-1.9","425","0.0"
"","Maharashtra","17850","0","389.2","92.6","-1.0","539","0.0"
"","Goa","351","0","9.5","8.7","0.1","73","0.0"
"","DD","333","0","7.4","6.1","1.3","109","0.0"
"","DNH","764","0","17.9","16.8","1.1","119","0.0"
"","Essar steel","478","0","10.0","9.6","0.4","255","0.0"
"SR","Andhra Pradesh","7451","0","165.7","21.3","2.5","392","0.0"
"","Telangana","8134","0","166.8","76.3","-1.0","490","0.0"
"","Karnataka","8141","0","169.4","40.5","-0.2","413","0.0"
"","Kerala","2972","0","58.3","27.1","1.0","309","0.0"
"","Tamil Nadu","14717","0","320.0","102.8","-1.9","449","0.0"
"","Pondy","382","0","8.1","7.8","0.3","115","0.0"
"ER","Bihar","5034","0","96.2","90.9","2.9","400","0.0"
"","DVC","3269","0","68.8","-26.6","-0.3","250","0.0"
"","Jharkhand","1129","0","24.0","18.6","0.5","120","0.0"
"","Odisha","4366","0","86.3","36.4","4.8","600","0.9"
"","West Bengal","8858","0","177.4","52.5","5.3","550","0.0"
"","Sikkim","89","0","1.2","1.3","-0.1","8","0.0"
"NER","Arunachal Pradesh","115","3","2.3","2.2","0.1","11","0.0"
"","Assam","1684","170","33.4","27.7","0.8","114","1.3"
"","Manipur","155","2","2.4","2.3","0.2","10","0.0"
"","Meghalaya","321","0","6.4","0.7","0.0","35","0.0"
"","Mizoram","91","2","1.5","0.6","0.2","12","0.0"
"","Nagaland","115","1","2.2","1.8","0.0","16","0.0"
"","Tripura","291","9","5.3","4.0","-0.1","18","0.0"
