"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7762","0","171.3","91.5","-0.2","200","0.0"
"","Haryana","6303","38","113.1","89.8","1.7","463","0.1"
"","Rajasthan","9561","0","198.6","79.2","1.9","389","0.2"
"","Delhi","3899","0","83.4","66.6","-2.8","487","0.1"
"","UP","14867","0","282.0","123.2","-0.4","366","0.0"
"","Uttarakhand","1597","0","33.3","8.8","-2.5","148","0.0"
"","HP","1174","0","21.7","5.3","-4.4","264","0.0"
"","J&K","2100","525","42.0","23.4","1.6","335","10.0"
"","Chandigarh","194","0","3.9","5.3","-1.4","13","0.0"
"WR","Chhattisgarh","3651","165","81.9","28.7","-0.2","239","0.3"
"","Gujarat","14866","0","326.3","68.0","2.0","536","0.0"
"","MP","7631","0","155.5","76.4","0.5","299","0.0"
"","Maharashtra","18206","0","377.2","110.7","-0.7","435","0.0"
"","Goa","483","0","9.5","8.8","0.3","66","0.0"
"","DD","94","0","3.6","3.2","0.4","85","0.0"
"","DNH","746","0","17.2","16.8","0.4","93","0.0"
"","Essar steel","452","0","8.8","8.6","0.2","196","0.0"
"SR","Andhra Pradesh","7992","0","168.6","51.7","5.0","468","0.0"
"","Telangana","8683","0","190.0","72.3","-0.3","422","0.0"
"","Karnataka","7994","0","168.0","60.0","4.4","473","0.0"
"","Kerala","3487","0","66.4","41.4","0.6","324","0.0"
"","Tamil Nadu","13555","0","297.1","155.1","6.2","448","0.0"
"","Pondy","362","0","7.6","7.6","0.1","55","0.0"
"ER","Bihar","4510","0","85.7","80.6","-1.2","250","0.8"
"","DVC","2691","0","67.5","-19.0","2.1","350","0.0"
"","Jharkhand","1177","0","24.9","17.3","1.4","150","0.0"
"","Odisha","4422","0","84.2","37.9","-0.9","370","0.0"
"","West Bengal","8362","0","157.6","49.2","0.5","420","0.0"
"","Sikkim","87","0","1.3","1.2","0.1","18","0.0"
"NER","Arunachal Pradesh","116","2","2.4","2.7","-0.3","3","0.0"
"","Assam","1609","91","29.0","22.9","0.8","164","1.4"
"","Manipur","150","4","2.0","2.3","-0.3","38","0.0"
"","Meghalaya","267","0","5.4","-0.6","-0.1","69","0.0"
"","Mizoram","78","6","1.3","1.4","-0.1","12","0.0"
"","Nagaland","122","6","2.2","2.1","-0.2","25","0.0"
"","Tripura","231","15","4.3","4.7","-0.1","85","0.1"
