"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5349","0","106.4","105.2","-12.5","123"
"","Haryana","4266","0","90.8","86.1","-15.5","0"
"","Rajasthan","6073","0","141.6","63.3","-3.7","113"
"","Delhi","3591","17","75.0","63.1","-5.5","253"
"","UP","9628","0","199.3","96.5","-0.5","365"
"","Uttarakhand","1125","0","22.6","12.2","3.5","475"
"","HP","1012","0","20.4","-0.7","2.1","695"
"","J&K","1282","100","24.9","13.4","-1.9","93"
"","Chandigarh","169","0","3.4","5.1","-1.8","0"
"WR","Chhattisgarh","2574","5","57.8","16.8","-1.1","340"
"","Gujarat","9269","37","205.5","53.5","-0.1","310"
"","MP","5100","2","100.7","38.5","2.4","550"
"","Maharashtra","12834","100","282.9","69.4","8.1","684"
"","Goa","356","0","7.1","7.0","-0.3","0"
"","DD","245","0","5.8","5.8","0.0","31"
"","DNH","571","0","13.5","13.9","-0.4","10"
"SR","Andhra Pradesh","9607","1300","213.7","69.4","3.2","360"
"","Karnataka","6155","600","127.0","15.6","1.0","368"
"","Kerala","2529","0","42.8","31.2","-0.5","232"
"","Tamil Nadu","10804","547","244.2","62.6","3.9","658"
"","Pondy","286","0","6.0","6.5","-0.5","28"
"ER","Bihar","2034","200","39.2","39.4","-0.2","100"
"","DVC","2547","0","52.7","-20.6","2.6","240"
"","Jharkhand","834","0","17.7","14.2","-3.1","90"
"","Odisha","3509","0","71.7","15.0","6.2","360"
"","West Bengal","6453","13","116.8","31.7","5.7","310"
"","Sikkim","74","0","1.0","1.1","-0.1","22"
"NER","Arunachal Pradesh","95","5","1.1","1.2","-0.2","36"
"","Assam","1092","80","21.7","14.2","2.2","225"
"","Manipur","96","2","1.3","1.7","-0.4","10"
"","Meghalaya","236","4","4.1","0.5","0.3","77"
"","Mizoram","44","8","0.7","0.9","-0.2","1"
"","Nagaland","88","2","1.2","1.2","-0.2","25"
"","Tripura","198","12","2.4","1.0","0.3","99"
