"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8153","0","170.3","103.6","-11.3","128","0.0"
"","Haryana","8075","88","179.1","128.6","1.1","257","0.0"
"","Rajasthan","10754","0","224.4","58.8","2.2","404","0.0"
"","Delhi","6623","0","135.5","108.5","-1.9","147","1.4"
"","UP","19947","0","419.5","182.5","1.2","399","0.0"
"","Uttarakhand","2127","0","45.1","21.0","-0.3","177","0.0"
"","HP","1399","0","27.7","3.1","3.6","355","0.1"
"","J&K","2085","521","42.3","21.1","-3.7","199","10.0"
"","Chandigarh","337","0","6.5","6.6","-0.1","37","0.0"
"WR","Chhattisgarh","3038","0","70.7","23.5","-2.3","134","0.0"
"","Gujarat","16268","0","359.4","122.5","7.5","528","0.0"
"","MP","7387","0","161.9","43.6","-1.8","345","0.0"
"","Maharashtra","19606","0","447.6","127.6","1.2","335","0.0"
"","Goa","408","0","8.9","8.3","-0.1","43","0.0"
"","DD","354","0","7.8","7.2","0.6","51","0.0"
"","DNH","774","0","18.2","17.8","0.5","58","0.0"
"","Essar steel","487","0","9.8","9.7","0.1","170","0.0"
"SR","Andhra Pradesh","6743","0","153.3","16.1","1.5","571","0.0"
"","Telangana","6177","0","126.8","46.0","0.3","415","0.0"
"","Karnataka","7810","0","151.1","42.0","-5.8","646","0.0"
"","Kerala","3482","0","66.8","41.0","1.5","375","0.0"
"","Tamil Nadu","14506","0","322.8","95.2","-0.7","486","0.0"
"","Pondy","389","0","8.2","8.6","-0.4","30","0.0"
"ER","Bihar","4571","0","87.4","85.0","-0.3","356","0.0"
"","DVC","2987","0","67.6","-34.7","-1.2","325","0.0"
"","Jharkhand","1081","0","23.2","17.6","1.1","185","0.0"
"","Odisha","4280","0","89.1","49.5","1.2","375","0.0"
"","West Bengal","7736","0","156.2","50.6","1.3","402","0.0"
"","Sikkim","78","0","1.6","1.4","0.1","25","0.0"
"NER","Arunachal Pradesh","121","1","1.9","2.5","-0.7","14","0.0"
"","Assam","1508","225","29.0","25.6","-0.9","139","2.0"
"","Manipur","136","0","1.8","2.4","-0.6","14","0.1"
"","Meghalaya","313","0","5.5","2.4","-0.1","37","0.0"
"","Mizoram","75","2","1.7","1.4","-0.2","5","0.0"
"","Nagaland","118","6","2.3","1.9","0.2","36","0.0"
"","Tripura","171","24","3.4","3.8","-0.7","30","0.3"
