"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11617","0","262.2","143.7","-0.5","160","0.0"
"","Haryana","10163","0","221.5","162.5","0.4","251","0.0"
"","Rajasthan","10344","0","229.0","66.2","-0.4","353","0.0"
"","Delhi","6503","0","135.5","106.6","-1.7","144","0.1"
"","UP","19110","300","424.0","224.6","0.8","278","0.0"
"","Uttarakhand","2067","0","44.5","18.9","1.2","169","0.2"
"","HP","1269","61","24.5","-1.6","1.7","312","1.3"
"","J&K","2033","508","38.2","17.9","-5.2","165","9.1"
"","Chandigarh","348","0","6.8","7.1","-0.3","27","0.0"
"WR","Chhattisgarh","3587","0","84.4","28.9","-2.7","364","0.0"
"","Gujarat","13838","0","310.7","87.1","3.8","472","0.0"
"","MP","7383","0","166.0","72.2","-1.2","323","0.0"
"","Maharashtra","17926","0","392.8","85.8","-4.3","455","0.0"
"","Goa","351","0","9.2","8.9","-0.3","36","0.0"
"","DD","336","0","7.4","6.3","1.1","96","0.0"
"","DNH","763","0","17.8","16.8","1.0","80","0.0"
"","Essar steel","565","0","11.8","10.9","0.9","301","0.0"
"SR","Andhra Pradesh","6647","0","154.1","10.8","0.8","454","0.0"
"","Telangana","7187","0","160.4","79.2","-0.1","425","0.0"
"","Karnataka","8070","0","163.9","33.2","-3.2","353","0.0"
"","Kerala","3000","0","49.7","37.1","0.8","259","0.0"
"","Tamil Nadu","14004","0","300.1","104.3","-1.1","496","0.0"
"","Pondy","367","0","8.0","8.1","-0.1","39","0.0"
"ER","Bihar","4970","0","97.2","93.2","1.6","225","0.0"
"","DVC","3435","0","70.1","-24.0","-0.5","190","0.0"
"","Jharkhand","1094","0","24.6","19.5","-0.4","85","0.0"
"","Odisha","4441","0","82.1","38.1","2.4","300","0.0"
"","West Bengal","8309","0","169.3","54.7","2.9","250","0.0"
"","Sikkim","87","0","1.3","1.3","0.0","12","0.0"
"NER","Arunachal Pradesh","123","3","2.4","2.5","-0.1","23","0.0"
"","Assam","1765","76","33.8","27.6","1.3","130","0.9"
"","Manipur","161","4","2.5","2.6","0.0","30","0.0"
"","Meghalaya","289","0","5.3","0.3","-0.1","38","0.0"
"","Mizoram","82","2","1.4","0.9","0.0","9","0.0"
"","Nagaland","120","2","2.2","2.0","-0.1","12","0.0"
"","Tripura","231","27","4.9","4.1","0.1","26","0.2"
