"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5264","0","116.1","26.4","-0.3","89","0.0"
"","Haryana","5378","0","108.4","59.3","1.6","184","0.0"
"","Rajasthan","11396","0","225.5","68.1","3.1","410","0.0"
"","Delhi","3302","0","58.3","43.0","-0.8","133","0.0"
"","UP","12408","0","259.3","109.1","0.7","364","0.0"
"","Uttarakhand","1765","0","32.8","21.2","0.2","158","0.0"
"","HP","1447","15","25.7","17.0","0.3","181","0.0"
"","J&K","1988","497","40.9","37.7","-5.0","-47","9.6"
"","Chandigarh","168","0","2.9","2.6","0.3","37","0.0"
"WR","Chhattisgarh","3508","0","74.3","9.7","-2.3","115","0.0"
"","Gujarat","14772","0","324.1","135.3","1.9","526","0.0"
"","MP","13331","0","267.2","162.0","-5.0","342","0.0"
"","Maharashtra","20597","0","431.0","118.5","-1.2","595","0.0"
"","Goa","501","0","10.3","9.4","0.4","83","0.0"
"","DD","282","0","6.5","6.3","0.1","27","0.0"
"","DNH","683","0","15.6","15.2","0.4","57","0.0"
"","Essar steel","565","0","11.2","10.8","0.4","292","0.0"
"SR","Andhra Pradesh","7571","0","165.1","69.0","0.6","444","0.0"
"","Telangana","7911","0","169.6","75.1","2.5","443","0.0"
"","Karnataka","9377","0","186.1","64.5","0.4","492","0.0"
"","Kerala","3334","0","64.9","50.4","1.0","216","0.0"
"","Tamil Nadu","11489","0","239.2","119.0","-0.6","371","0.0"
"","Pondy","289","0","6.1","6.5","-0.4","19","0.0"
"ER","Bihar","4057","0","68.5","68.3","-2.4","460","0.0"
"","DVC","2739","160","60.9","-17.3","5.5","396","0.5"
"","Jharkhand","1171","0","24.1","13.9","-1.0","169","0.0"
"","Odisha","4394","0","82.5","33.7","4.1","267","0.0"
"","West Bengal","5482","0","104.9","20.9","1.7","309","0.0"
"","Sikkim","87","0","1.1","1.5","-0.5","18","0.0"
"NER","Arunachal Pradesh","109","2","1.9","2.0","-0.1","20","0.0"
"","Assam","1323","29","22.8","17.1","0.9","72","0.4"
"","Manipur","177","3","2.7","2.8","-0.1","22","0.0"
"","Meghalaya","322","0","6.0","4.1","-0.2","19","0.0"
"","Mizoram","79","1","1.3","0.8","-0.1","6","0.0"
"","Nagaland","124","2","2.1","1.8","0.1","28","0.0"
"","Tripura","215","1","3.8","1.5","0.4","27","0.0"
