"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5972","0","128.3","59.4","-1.2","128","0.0"
"","Haryana","6899","96","138.5","71.9","-0.4","283","1.4"
"","Rajasthan","9588","0","203.8","61.2","1.0","354","0.4"
"","Delhi","4968","0","102.7","89.0","-1.3","98","0.0"
"","UP","16708","260","363.8","143.5","2.8","834","0.0"
"","Uttarakhand","1931","0","39.2","19.4","0.9","178","0.1"
"","HP","1284","0","23.5","10.8","2.7","360","0.2"
"","J&K","2085","521","37.5","24.2","2.8","435","8.9"
"","Chandigarh","225","0","4.4","4.4","0.1","61","0.0"
"WR","Chhattisgarh","3879","0","88.7","21.6","0.6","188","0.0"
"","Gujarat","15515","0","345.1","166.1","4.0","431","0.0"
"","MP","8590","0","190.6","83.4","-2.8","222","0.0"
"","Maharashtra","23030","0","502.0","152.4","1.3","594","0.0"
"","Goa","512","0","11.2","10.7","-0.1","51","0.0"
"","DD","312","0","7.1","6.5","0.6","7","0.0"
"","DNH","731","0","17.2","17.2","0.0","43","0.0"
"","Essar steel","231","0","4.0","4.6","-0.6","140","0.0"
"SR","Andhra Pradesh","8266","0","172.7","49.7","1.1","420","0.0"
"","Telangana","7068","0","148.9","38.0","0.7","413","0.0"
"","Karnataka","9571","0","206.4","70.2","-1.8","430","0.0"
"","Kerala","3774","0","75.1","51.1","0.8","162","0.0"
"","Tamil Nadu","14480","0","325.3","155.5","-0.2","430","0.0"
"","Pondy","387","0","8.1","8.0","0.1","56","0.0"
"ER","Bihar","4665","0","89.7","89.1","0.1","290","0.0"
"","DVC","3035","0","70.3","-49.4","-0.2","400","0.0"
"","Jharkhand","1269","0","25.0","19.3","1.1","150","0.0"
"","Odisha","4650","0","92.7","40.9","-0.2","480","0.0"
"","West Bengal","8204","0","169.4","51.8","3.4","350","0.0"
"","Sikkim","98","0","1.3","1.5","-0.3","18","0.0"
"NER","Arunachal Pradesh","122","4","2.1","2.2","-0.2","35","0.0"
"","Assam","1369","32","19.5","16.5","-0.2","138","1.6"
"","Manipur","135","14","2.2","2.3","-0.1","6","0.0"
"","Meghalaya","269","6","4.6","2.3","-0.3","20","0.0"
"","Mizoram","74","1","1.7","1.4","-0.1","2","0.0"
"","Nagaland","101","10","2.0","2.0","-0.1","13","0.0"
"","Tripura","212","26","3.2","3.2","-0.1","0","0.4"
