"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5778","0","122.7","50.1","0.5","191","0.0"
"","Haryana","5808","0","117.1","81.2","1.7","233","0.0"
"","Rajasthan","8887","0","176.4","59.0","0.5","258","0.0"
"","Delhi","3468","0","73.2","60.9","-1.4","134","0.0"
"","UP","16024","0","339.5","151.9","0.5","691","0.0"
"","Uttarakhand","1553","0","26.8","10.4","-0.9","104","0.0"
"","HP","930","0","15.3","4.5","-0.1","267","0.0"
"","J&K","1897","474","38.7","33.5","-2.3","29","9.1"
"","Chandigarh","189","0","3.2","4.0","-0.7","17","0.0"
"WR","Chhattisgarh","3353","0","72.6","13.2","-2.1","105","0.0"
"","Gujarat","10127","0","225.4","60.2","0.4","693","0.0"
"","MP","9224","0","206.4","140.5","3.0","563","0.0"
"","Maharashtra","15102","0","338.0","103.3","1.1","317","0.0"
"","Goa","460","0","9.2","8.8","0.4","49","0.0"
"","DD","162","0","3.3","2.7","0.6","37","0.0"
"","DNH","537","0","11.0","10.5","0.5","82","0.0"
"","Essar steel","498","0","10.1","9.7","0.4","177","0.0"
"SR","Andhra Pradesh","6775","0","148.6","47.8","1.6","408","0.0"
"","Telangana","7233","0","156.3","51.2","0.7","377","0.0"
"","Karnataka","6626","0","132.9","50.8","0.4","335","0.0"
"","Kerala","3420","0","67.0","44.6","1.4","304","0.0"
"","Tamil Nadu","12747","0","259.9","127.7","-0.5","546","0.0"
"","Pondy","355","0","7.0","7.4","-0.4","56","0.0"
"ER","Bihar","4458","0","80.4","75.1","-3.8","150","0.0"
"","DVC","2882","0","62.1","-19.1","-1.0","200","0.0"
"","Jharkhand","978","0","20.4","12.5","-1.7","55","0.0"
"","Odisha","3960","0","78.8","38.5","3.3","190","0.0"
"","West Bengal","6625","0","123.0","31.7","2.2","200","0.0"
"","Sikkim","78","0","1.0","1.3","-0.3","10","0.0"
"NER","Arunachal Pradesh","107","1","2.5","2.2","0.3","7","0.0"
"","Assam","1462","140","25.0","20.0","-0.1","141","1.2"
"","Manipur","145","1","2.5","2.4","0.1","20","0.1"
"","Meghalaya","265","0","5.5","1.0","0.3","126","0.0"
"","Mizoram","82","0","1.3","1.3","0.0","15","0.0"
"","Nagaland","110","0","2.5","1.9","0.1","23","0.0"
"","Tripura","220","1","3.7","3.2","-1.0","90","0.1"
