"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5311","0","102.8","15.4","2.1","213","0.0"
"","Haryana","6549","0","126.0","69.5","5.3","425","0.0"
"","Rajasthan","11192","0","207.6","69.2","5.2","451","2.1"
"","Delhi","3970","0","65.5","49.1","-1.7","226","0.0"
"","UP","14215","0","300.8","101.7","0.4","720","0.9"
"","Uttarakhand","2044","0","38.0","28.6","-0.5","129","0.0"
"","HP","1473","2","26.6","22.1","0.1","177","0.0"
"","J&K","2238","560","46.3","44.1","-1.8","29","10.9"
"","Chandigarh","222","0","3.7","3.8","-0.1","15","0.0"
"WR","Chhattisgarh","3371","0","73.6","4.4","-1.2","67","0.0"
"","Gujarat","12752","0","269.0","77.7","1.3","517","0.0"
"","MP","11756","0","218.6","126.5","-4.3","420","0.0"
"","Maharashtra","21480","0","432.0","142.8","2.3","416","0.0"
"","Goa","448","0","9.5","8.8","0.3","51","0.0"
"","DD","332","0","7.0","6.3","0.7","85","0.0"
"","DNH","761","0","17.1","16.1","1.0","134","0.0"
"","Essar steel","478","0","9.5","9.8","-0.3","190","0.0"
"SR","Andhra Pradesh","8128","0","158.2","43.9","4.8","583","0.0"
"","Telangana","8458","0","165.1","64.8","-2.1","483","0.0"
"","Karnataka","9834","0","200.4","89.0","2.5","404","0.0"
"","Kerala","3525","0","66.4","51.4","0.7","207","0.0"
"","Tamil Nadu","11480","0","229.5","112.5","7.1","447","0.0"
"","Pondy","255","0","5.2","5.9","-0.7","17","0.0"
"ER","Bihar","4114","0","72.8","72.5","-2.8","220","0.0"
"","DVC","2886","0","69.2","-43.2","-0.2","150","0.0"
"","Jharkhand","1240","0","23.9","14.2","0.0","100","0.0"
"","Odisha","3893","0","71.1","29.6","2.6","450","0.0"
"","West Bengal","6375","0","107.8","21.6","-1.1","365","0.0"
"","Sikkim","107","0","1.8","1.7","0.1","10","0.0"
"NER","Arunachal Pradesh","109","2","2.3","1.9","0.3","39","0.0"
"","Assam","1338","7","23.0","18.6","1.4","135","0.2"
"","Manipur","171","11","3.0","3.0","-0.1","25","0.0"
"","Meghalaya","298","0","6.3","4.2","-0.2","45","0.0"
"","Mizoram","85","5","1.8","1.2","-0.1","22","0.0"
"","Nagaland","111","11","2.0","2.0","-0.1","38","0.0"
"","Tripura","217","8","3.5","3.7","0.3","55","0.0"
