"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6390","0","130.8","49.2","-1.9","82","0.0"
"","Haryana","5681","0","127.6","71.6","-0.6","136","0.3"
"","Rajasthan","10380","0","220.4","50.9","-2.2","158","0.0"
"","Delhi","3602","0","73.9","70.6","0.2","183","0.0"
"","UP","16220","0","320.0","132.8","-1.9","227","0.0"
"","Uttarakhand","1741","0","36.8","12.0","-0.7","32","0.0"
"","HP","1378","0","25.1","12.0","-0.3","63","0.0"
"","J&K","2333","583","41.9","30.4","1.3","223","11.6"
"","Chandigarh","180","0","3.4","3.8","-0.4","4","0.0"
"WR","Chhattisgarh","4430","0","102.9","41.7","0.2","641","0.0"
"","Gujarat","16139","0","366.4","105.3","0.7","773","0.0"
"","MP","9979","0","208.4","75.5","-1.3","494","0.0"
"","Maharashtra","21757","0","484.0","145.1","0.4","733","0.0"
"","Goa","571","0","12.4","10.2","1.6","132","0.0"
"","DD","312","0","7.2","7.1","0.1","28","0.0"
"","DNH","786","0","18.3","18.3","0.0","70","0.0"
"","Essar steel","580","0","12.3","13.2","-0.8","213","0.0"
"SR","Andhra Pradesh","8961","0","200.4","62.8","-0.5","337","0.0"
"","Telangana","10022","0","229.1","103.6","0.1","864","0.0"
"","Karnataka","12881","0","253.5","79.6","0.3","956","0.0"
"","Kerala","4104","0","85.9","60.2","1.1","235","0.0"
"","Tamil Nadu","15568","0","349.3","195.0","0.0","600","0.0"
"","Pondy","409","0","8.4","8.5","-0.1","39","0.0"
"ER","Bihar","4639","0","84.1","77.9","0.1","460","0.0"
"","DVC","3235","0","69.0","-48.3","0.0","396","0.0"
"","Jharkhand","1150","0","23.8","20.4","-0.3","169","0.0"
"","Odisha","4575","0","91.3","34.6","1.0","267","0.0"
"","West Bengal","8333","0","164.2","47.5","-0.4","309","0.0"
"","Sikkim","93","0","1.3","1.6","-0.4","18","0.0"
"NER","Arunachal Pradesh","123","2","2.3","2.3","0.0","50","0.0"
"","Assam","1483","29","25.6","21.3","1.2","132","0.4"
"","Manipur","182","3","2.5","2.4","0.1","31","0.0"
"","Meghalaya","308","0","5.6","4.9","-0.1","68","0.1"
"","Mizoram","93","1","1.6","1.3","0.2","18","0.0"
"","Nagaland","126","2","2.3","1.9","0.3","36","0.0"
"","Tripura","251","0","4.2","3.1","0.2","57","0.0"
