"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4545","0","92.4","47.6","-0.1","185"
"","Haryana","6047","0","109.4","55.3","-2.1","296"
"","Rajasthan","9116","0","188.4","59.0","0.2","285"
"","Delhi","3270","0","66.8","52.7","-1.5","79"
"","UP","10429","80","224.2","104.9","-2.1","380"
"","Uttarakhand","1678","0","33.1","22.0","1.4","183"
"","HP","1279","0","23.9","16.5","0.7","116"
"","J&K","1506","376","38.1","27.2","0.4","197"
"","Chandigarh","182","0","3.5","3.5","0.3","21"
"WR","Chhattisgarh","3408","96","78.9","35.5","1.0","370"
"","Gujarat","13106","5","298.8","56.8","-1.1","509"
"","MP","8417","0","176.9","112.8","-4.6","1247"
"","Maharashtra","20199","422","448.1","145.8","-6.1","1304"
"","Goa","430","0","8.6","7.5","0.5","123"
"","DD","310","0","6.9","6.6","0.3","66"
"","DNH","716","0","16.9","16.9","-0.1","158"
"","Essar steel","282","0","6.0","5.2","0.8","101"
"SR","Andhra Pradesh","6675","0","147.2","10.0","2.4","827"
"","Telangana","6232","0","144.5","89.2","2.2","212"
"","Karnataka","7202","1500","166.2","32.6","5.4","586"
"","Kerala","3235","0","62.1","45.5","2.4","244"
"","Tamil Nadu","12334","0","274.6","124.2","2.7","755"
"","Pondy","315","0","6.3","6.3","0.0","30"
"ER","Bihar","3270","0","64.0","65.2","-1.3","215"
"","DVC","2681","0","58.2","-7.3","-0.2","298"
"","Jharkhand","1010","0","23.6","11.4","0.1","54"
"","Odisha","3647","0","67.4","15.1","0.9","240"
"","West Bengal","7252","0","137.0","37.5","-1.2","338"
"","Sikkim","83","0","1.3","1.0","0.3","40"
"NER","Arunachal Pradesh","104","0","1.9","1.7","0.2","34"
"","Assam","1364","47","23.9","16.4","2.8","192"
"","Manipur","144","2","2.2","2.2","0.0","46"
"","Meghalaya","307","5","4.3","2.6","-1.0","47"
"","Mizoram","79","1","1.3","1.2","0.0","22"
"","Nagaland","99","1","1.7","1.6","0.0","22"
"","Tripura","237","1","4.0","1.0","0.9","55"
