"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5944","0","124.4","50.6","-1.7","123","0.0"
"","Haryana","6339","0","124.0","87.5","-0.3","144","0.0"
"","Rajasthan","9959","0","216.6","59.2","-1.5","245","0.0"
"","Delhi","3598","0","75.0","64.3","-2.1","237","0.0"
"","UP","16849","0","320.1","135.9","-0.4","331","0.0"
"","Uttarakhand","1759","0","35.6","10.9","0.8","128","0.0"
"","HP","1345","0","24.7","10.0","1.8","156","0.0"
"","J&K","2187","547","45.4","32.2","-0.8","266","10.7"
"","Chandigarh","183","0","3.5","3.7","-0.2","25","0.0"
"WR","Chhattisgarh","4320","0","99.6","38.8","-2.9","378","0.1"
"","Gujarat","16345","0","366.9","118.8","5.0","569","0.0"
"","MP","9714","0","206.3","80.0","1.9","719","0.0"
"","Maharashtra","21759","0","485.9","143.3","-1.1","710","0.0"
"","Goa","479","0","12.0","10.7","0.8","127","0.3"
"","DD","319","0","7.0","6.7","0.3","83","0.0"
"","DNH","760","0","17.6","17.5","0.1","103","0.0"
"","Essar steel","551","0","11.2","10.7","0.5","366","0.0"
"SR","Andhra Pradesh","8907","0","195.8","62.8","0.1","546","0.0"
"","Telangana","10202","0","225.3","101.2","0.8","723","0.0"
"","Karnataka","12510","0","247.8","82.4","-0.4","621","0.0"
"","Kerala","4050","0","85.3","58.7","1.1","216","0.0"
"","Tamil Nadu","15802","0","350.4","194.8","1.6","624","0.0"
"","Pondy","406","0","8.4","8.5","-0.1","37","0.0"
"ER","Bihar","4577","0","83.0","78.6","0.5","460","0.0"
"","DVC","3004","0","64.7","-51.9","0.0","396","0.0"
"","Jharkhand","1222","0","24.3","15.1","-0.3","169","0.0"
"","Odisha","4889","0","95.3","38.2","1.0","267","0.0"
"","West Bengal","8395","0","168.7","50.0","0.2","309","0.0"
"","Sikkim","99","0","1.3","1.6","-0.3","18","0.0"
"NER","Arunachal Pradesh","125","5","2.0","2.2","-0.2","25","0.0"
"","Assam","1050","120","19.8","16.0","0.1","105","2.3"
"","Manipur","175","3","2.1","1.7","0.4","24","0.0"
"","Meghalaya","308","0","5.3","4.4","0.0","57","0.4"
"","Mizoram","66","2","1.7","1.3","0.3","14","0.0"
"","Nagaland","120","2","1.9","1.9","0.0","20","0.0"
"","Tripura","230","15","2.4","1.7","-0.9","67","0.2"
