"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5824","0","114.3","65.4","-1.9","550"
"","Haryana","5624","0","84.3","86.8","-6.7","372"
"","Rajasthan","9418","0","194.1","50.4","0.9","464"
"","Delhi","4192","0","88.9","74.4","-2.4","265"
"","UP","12067","1120","247.0","138.2","3.0","835"
"","Uttarakhand","1690","75","33.9","18.4","1.0","196"
"","HP","1177","0","24.5","7.8","1.1","162"
"","J&K","1914","478","34.2","14.2","-0.8","338"
"","Chandigarh","252","0","5.1","5.2","0.3","38"
"WR","Chhattisgarh","3181","0","74.2","22.3","0.0","281"
"","Gujarat","14658","5","318.0","58.8","3.1","252"
"","MP","7100","0","150.4","97.9","-0.9","193"
"","Maharashtra","20451","0","440.0","146.1","3.3","776"
"","Goa","457","0","10.0","8.2","1.4","89"
"","DD","286","0","6.3","6.0","0.2","44"
"","DNH","707","0","16.2","16.3","-0.2","23"
"","Essar steel","480","0","9.6","10.0","-0.4","167"
"SR","Andhra Pradesh","6558","0","151.3","9.3","8.9","804"
"","Telangana","5939","0","134.5","77.9","-0.4","258"
"","Karnataka","8012","0","177.8","63.2","2.3","722"
"","Kerala","3360","0","64.9","52.7","1.6","170"
"","Tamil Nadu","13469","0","298.3","123.2","7.1","801"
"","Pondy","345","0","7.3","7.7","-0.4","8"
"ER","Bihar","3329","150","61.2","60.7","-2.9","385"
"","DVC","2770","0","60.6","-24.0","0.1","214"
"","Jharkhand","929","0","18.4","13.4","-0.3","180"
"","Odisha","4031","0","83.8","28.2","6.4","210"
"","West Bengal","6838","0","141.8","35.2","-2.7","235"
"","Sikkim","95","0","1.5","1.0","0.5","25"
"NER","Arunachal Pradesh","107","2","1.8","2.0","-0.1","56"
"","Assam","1420","85","24.6","18.5","1.7","259"
"","Manipur","140","1","1.9","1.6","0.3","49"
"","Meghalaya","270","0","5.2","-0.8","0.8","122"
"","Mizoram","80","0","1.3","1.1","0.1","23"
"","Nagaland","95","10","1.6","1.7","-0.1","37"
"","Tripura","244","0","3.6","3.2","0.4","62"
