"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4938","0","94.7","51.7","-1.2","185","0.0"
"","Haryana","5816","0","95.7","70.5","0.4","230","0.0"
"","Rajasthan","11034","0","202.2","62.3","-1.0","555","0.0"
"","Delhi","3900","0","66.8","54.8","-0.2","264","0.0"
"","UP","11777","0","186.8","81.8","-10.1","945","0.0"
"","Uttarakhand","1521","0","29.5","17.5","-3.1","115","0.0"
"","HP","1572","0","29.2","22.1","-0.6","109","0.0"
"","J&K(UT) and Ladakh(UT)","2087","522","38.9","33.1","-0.5","201","9.2"
"","Chandigarh","231","0","4.3","3.8","0.4","66","0.0"
"WR","Chhattisgarh","3544","0","75.8","16.4","-1.1","148","0.0"
"","Gujarat","15014","0","319.3","113.0","2.6","490","0.0"
"","MP","11008","0","211.0","115.5","-1.3","419","0.0"
"","Maharashtra","21301","0","438.7","150.8","-7.7","441","0.0"
"","Goa","613","0","12.6","12.2","0.0","30","0.0"
"","DD","337","0","7.4","7.0","0.4","43","0.0"
"","DNH","801","0","18.8","18.9","-0.1","25","0.0"
"","Essar steel","320","0","6.1","5.8","0.3","295","0.0"
"SR","Andhra Pradesh","7658","0","159.3","72.6","0.6","277","0.0"
"","Telangana","9791","0","199.6","94.7","1.4","692","0.0"
"","Karnataka","11279","0","204.2","38.5","3.2","980","0.0"
"","Kerala","3640","0","72.4","58.0","1.1","214","0.0"
"","Tamil Nadu","13937","0","283.2","160.0","-1.1","407","0.0"
"","Pondy","357","0","7.3","7.5","-0.2","29","0.0"
"ER","Bihar","3250","0","53.8","54.6","-1.5","310","0.0"
"","DVC","2969","0","62.6","-29.0","-1.3","280","0.0"
"","Jharkhand","1231","0","24.0","17.7","-1.2","31","0.0"
"","Odisha","4006","0","76.2","14.4","0.2","220","0.0"
"","West Bengal","6234","0","113.2","18.7","0.9","290","0.0"
"","Sikkim","104","0","1.8","1.7","0.1","20","0.0"
"NER","Arunachal Pradesh","117","2","2.1","1.7","0.1","32","0.0"
"","Assam","1253","12","19.0","15.8","0.9","176","0.3"
"","Manipur","187","2","2.6","2.7","-0.1","33","0.0"
"","Meghalaya","344","0","6.0","2.4","0.8","64","0.0"
"","Mizoram","101","2","1.7","0.7","0.4","28","0.0"
"","Nagaland","119","3","2.1","2.2","-0.3","64","0.0"
"","Tripura","223","0","3.3","1.2","-0.6","29","0.0"
